Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_median_ensemble_54,rmse_median_ensemble_53,rmse_median_ensemble_52,rmse_median_ensemble_51,rmse_median_ensemble_50,rmse_median_ensemble_49,rmse_median_ensemble_48,rmse_median_ensemble_47,rmse_median_ensemble_46,rmse_median_ensemble_45,rmse_median_ensemble_44,rmse_median_ensemble_43,rmse_median_ensemble_42,rmse_median_ensemble_41,rmse_median_ensemble_40,rmse_median_ensemble_39,rmse_median_ensemble_38,rmse_median_ensemble_37,rmse_median_ensemble_36,rmse_median_ensemble_35,rmse_median_ensemble_34,rmse_median_ensemble_33,rmse_median_ensemble_32,rmse_median_ensemble_31,rmse_median_ensemble_30,rmse_median_ensemble_29,rmse_median_ensemble_28,rmse_median_ensemble_27,rmse_median_ensemble_26,rmse_median_ensemble_25,rmse_median_ensemble_24,rmse_median_ensemble_23,rmse_median_ensemble_22,rmse_median_ensemble_21,rmse_median_ensemble_20,rmse_median_ensemble_19,rmse_median_ensemble_18,rmse_median_ensemble_17,rmse_median_ensemble_16,rmse_median_ensemble_15,rmse_median_ensemble_14,rmse_median_ensemble_13,rmse_median_ensemble_12,rmse_median_ensemble_11,rmse_median_ensemble_10,rmse_median_ensemble_9,rmse_median_ensemble_8,rmse_median_ensemble_7,rmse_median_ensemble_6,rmse_median_ensemble_5,rmse_median_ensemble_4,rmse_median_ensemble_3,rmse_median_ensemble_2,rmse_median_ensemble_1
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P49674,CSNK1E,CSNK1E,6.40696935823033,6.36065518013074,6.40696935823033,6.36065518013074,6.40696935823033,6.36065518013074,6.350636180000675,6.36065518013074,6.40696935823033,6.45328353632992,6.46635826816496,6.479433,6.48204574,6.48465848,6.48204574,6.48465848,6.48204574,6.479433,6.48204574,6.48465848,6.48908844,6.48465848,6.48204574,6.48465848,6.48908844,6.48465848,6.48908844,6.4935184,6.5013667,6.4935184,6.48908844,6.4935184,6.496936740000001,6.509215,6.496936740000001,6.509215,6.545962462075535,6.58270992415107,6.595563295575535,6.608416667,6.595563295575535,6.608416667,6.6408441585,6.67327165,6.69714795,6.72102425,6.69714795,6.72102425,6.7903331179999995,6.859641986,6.7903331179999995,6.859641986,6.905320993,6.859641986
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P53779,MAPK10,JNK3,6.482292583530815,6.47926030744249,6.482292583530815,6.47926030744249,6.482292583530815,6.47926030744249,6.477368103221245,6.475475899,6.477368103221245,6.47926030744249,6.482292583530815,6.48532485961914,6.482292583530815,6.48532485961914,6.51574873930957,6.546172619,6.549685302110235,6.546172619,6.549685302110235,6.55319798522047,6.559099467610235,6.55319798522047,6.5555867845,6.546172619,6.5127164632212455,6.47926030744249,6.5127164632212455,6.546172619,6.5555867845,6.56500095,6.568033385638535,6.57106582127707,6.568033385638535,6.57106582127707,6.5799185846325745,6.58877134798808,6.61203417399404,6.6352969999999996,6.65392025,6.6725435,6.677440625,6.68233775,6.687234875,6.692132,6.687234875,6.68233775,6.677440625,6.68233775,6.73687851155807,6.79141927311614,6.781532910638536,6.992,7.0682164515,7.144432903
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15418,RPS6KA1,RSK1(Kin.Dom.2-C-terminal),5.978325782845235,5.976464875,5.978325782845235,5.976464875,5.978325782845235,5.98018669069047,5.978325782845235,5.976464875,5.978325782845235,5.98018669069047,5.982092733086326,5.98399877548218,6.0018026828765905,6.019606590271,6.0018026828765905,6.019606590271,6.0018026828765905,6.019606590271,6.0240535451355,6.0285005,6.04547595483544,6.0285005,6.04547595483544,6.06245140967088,6.04547595483544,6.0285005,6.04547595483544,6.06245140967088,6.08075739433544,6.099063379,6.1004581365,6.101852894,6.101926447,6.102,6.103388785425225,6.102,6.103388785425225,6.102,6.103388785425225,6.102,6.103388785425225,6.102,6.103388785425225,6.102,6.08222570483544,6.06245140967088,6.08222570483544,6.102,6.06525025,6.102,6.103388785425225,6.102,6.2203655015,6.338731003
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15759,MAPK11,p38-beta,6.55702869690528,6.53592953281056,6.55702869690528,6.53592953281056,6.55702869690528,6.578127861,6.55702869690528,6.578127861,6.5792131304999995,6.5802984,6.6284042,6.67651,6.678683456900311,6.68085691380062,6.68855870690031,6.6962605,6.68855870690031,6.6962605,6.697114,6.6979675,6.70239475,6.6979675,6.697114,6.6962605,6.697114,6.6962605,6.697114,6.6979675,6.697114,6.6979675,6.70869625,6.719425,6.7539455,6.788466,6.79471823679307,6.80097047358614,6.841897398676069,6.80097047358614,6.841897398676069,6.80097047358614,6.841897398676069,6.80097047358614,6.79471823679307,6.80097047358614,6.76019773679307,6.719425,6.801124661883,6.719425,6.824649256057985,6.95133101211597,6.821394106900311,6.9619313,6.743238180500001,6.967476361
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q16539,MAPK14,p38-alpha,6.6514190750082545,6.60283815001651,6.6514190750082545,6.60283815001651,6.6514190750082545,6.60283815001651,6.702661569508255,6.802484989,6.8031954945,6.803906,6.817419666499999,6.830933333,6.8539711665,6.830933333,6.8539711665,6.877009,6.8539711665,6.877009,6.92321685,6.9694247,6.999782010976365,6.9694247,6.92321685,6.877009,6.92321685,6.877009,6.92321685,6.9694247,6.92321685,6.9694247,6.999782010976365,7.03013932195273,7.046670735976365,7.06320215,7.070517891662815,7.07783363332563,7.117406616662815,7.07783363332563,7.117406616662815,7.1569796,7.166582937499999,7.1569796,7.117406616662815,7.1569796,7.166582937499999,7.176186275,7.287580084,7.176186275,7.287580084,7.398973893,7.287580084,7.398973893,7.4019869465,7.398973893
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q6P2M8,PNCK,CAMK1B,6.19925056757034,6.1983591262681,6.19925056757034,6.1983591262681,6.19925056757034,6.20014200887258,6.19925056757034,6.1983591262681,6.19925056757034,6.20014200887258,6.20872600443629,6.21731,6.219949489170635,6.22258897834127,6.219949489170635,6.21731,6.219949489170635,6.21731,6.219949489170635,6.22258897834127,6.248625707680221,6.22258897834127,6.219949489170635,6.21731,6.20872600443629,6.20014200887258,6.19925056757034,6.20014200887258,6.20872600443629,6.21731,6.219949489170635,6.22258897834127,6.248625707680221,6.27466243701917,6.276275868509585,6.27466243701917,6.276275868509585,6.27466243701917,6.276275868509585,6.2778893,6.276275868509585,6.2778893,6.278021600000001,6.2778893,6.276275868509585,6.27466243701917,6.2374022229458745,6.20014200887258,6.091679841170885,5.98321767346919,6.091679841170885,5.98321767346919,5.800200843,6.311401686
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q8NI60,CABC1,ADCK3,5.9649149999999995,5.9144,5.9649149999999995,5.9144,5.9649149999999995,5.9144,5.91221764331303,5.91003528662606,5.91221764331303,5.9144,5.9649149999999995,6.01543,5.9649149999999995,6.01543,5.9649149999999995,6.01543,5.9649149999999995,5.9144,5.9649149999999995,5.9144,5.9649149999999995,5.9144,5.9649149999999995,5.9144,5.91221764331303,5.91003528662606,5.91221764331303,5.9144,5.9649149999999995,6.01543,5.9649149999999995,6.01543,6.02776925,6.0401085,6.05244775,6.0401085,6.05244775,6.0401085,6.05244775,6.0401085,6.05244775,6.0401085,6.02776925,6.01543,6.02776925,6.01543,5.9750718933130305,6.0401085,5.973554249999999,5.907,5.998031762952995,5.907,6.060846798,6.214693596
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9BZL6,PRKD2,PRKD2,6.1300225,6.1,6.1300225,6.1,6.1300225,6.160045,6.1220638,6.160045,6.1655071,6.1709692,6.191080859032845,6.21119251806569,6.228686159032845,6.2461798,6.228686159032845,6.2461798,6.228686159032845,6.2461798,6.2492249,6.2461798,6.2492249,6.2461798,6.2492249,6.25227,6.2492249,6.2461798,6.228686159032845,6.2461798,6.228686159032845,6.2461798,6.228686159032845,6.2461798,6.2616908665,6.277201933,6.298715453865325,6.32022897473065,6.323419753365325,6.32022897473065,6.323419753365325,6.32022897473065,6.283204387365325,6.32022897473065,6.26571074639817,6.32022897473065,6.26571074639817,6.32022897473065,6.325558837365325,6.3308887,6.256456016190381,6.34194283238076,6.325908320554515,6.573425667,6.6552128335,6.573425667
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NRP7,STK36,STK36,5.8566801,5.826384,5.8566801,5.826384,5.8566801,5.826384,5.823924563,5.821465126,5.823924563,5.826384,5.87109549169815,5.9158069833963,5.93552595319815,5.955244923,5.93552595319815,5.955244923,5.93552595319815,5.9158069833963,5.93552595319815,5.955244923,5.956566261500001,5.955244923,5.956566261500001,5.955244923,5.93552595319815,5.9158069833963,5.93552595319815,5.955244923,5.956566261500001,5.9578876,5.956566261500001,5.9578876,5.9814438,6.005,6.051247999999999,6.005,6.051247999999999,6.097496,6.051247999999999,6.097496,6.133812732,6.170129464,6.19484003584217,6.170129464,6.19484003584217,6.170129464,6.087564732000001,6.170129464,6.087564732000001,6.005,6.087564732000001,6.005,6.087564732000001,6.170129464
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NYL2,ZAK,ZAK,5.81536498451209,5.80944296902418,5.81536498451209,5.821287,5.862098139434815,5.821287,5.81536498451209,5.80944296902418,5.81536498451209,5.821287,5.862098139434815,5.90290927886963,5.955454639434815,6.008,6.00891515854056,6.00983031708112,6.00891515854056,6.00983031708112,6.01782176837791,6.0258132196747,6.01782176837791,6.00983031708112,6.01782176837791,6.00983031708112,6.00891515854056,6.008,6.00891515854056,6.00983031708112,6.00891515854056,6.00983031708112,6.00891515854056,6.00983031708112,6.01782176837791,6.0258132196747,6.07457335983735,6.0258132196747,6.07457335983735,6.0258132196747,6.07457335983735,6.0258132196747,6.07457335983735,6.0258132196747,6.01782176837791,6.00983031708112,6.01782176837791,6.00983031708112,6.00891515854056,6.008,5.90872148451209,5.80944296902418,5.8707115775,5.733423155,5.8707115775,5.733423155
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UBE8,NLK,NLK,6.35989342407468,6.32452159,6.35989342407468,6.32452159,6.35989342407468,6.32452159,6.3237049898863695,6.32288838977274,6.3237049898863695,6.32452159,6.35989342407468,6.39526525814936,6.41146332907468,6.4276614,6.41146332907468,6.4276614,6.44058167728221,6.4276614,6.44058167728221,6.45350195456442,6.45932249778221,6.45350195456442,6.44058167728221,6.4276614,6.41146332907468,6.4276614,6.41146332907468,6.4276614,6.44058167728221,6.45350195456442,6.45932249778221,6.465143041,6.45932249778221,6.465143041,6.471232182,6.477321323,6.485568025895385,6.49381472879077,6.5053508643953855,6.49381472879077,6.5053508643953855,6.49381472879077,6.5053508643953855,6.49381472879077,6.479478884895386,6.465143041,6.479478884895386,6.465143041,6.45932249778221,6.45350195456442,6.29675097728221,6.14,6.3025715205,6.465143041
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UK32,RPS6KA6,RSK4(Kin.Dom.2-C-terminal),6.02148083201599,5.95456266403198,6.02148083201599,5.95456266403198,6.02148083201599,5.95456266403198,5.95348183201599,5.952401,5.95348183201599,5.95456266403198,6.02148083201599,6.088399,6.144369701883415,6.20034040376683,6.144369701883415,6.20034040376683,6.144369701883415,6.20034040376683,6.202593701883416,6.20034040376683,6.202593701883416,6.20034040376683,6.202593701883416,6.204847,6.202593701883416,6.20034040376683,6.144369701883415,6.20034040376683,6.202593701883416,6.204847,6.205434954999999,6.20602291,6.215079592,6.224136274,6.298294787348775,6.37245330069755,6.378643250348775,6.37245330069755,6.378643250348775,6.37245330069755,6.378643250348775,6.37245330069755,6.380898150348775,6.37245330069755,6.380898150348775,6.37245330069755,6.380898150348775,6.389343,6.294841701883415,6.20034040376683,6.063472746170305,5.706,6.070749367,6.435498734
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P10721,KIT,KIT,6.723551425,6.7169824,6.723551425,6.7169824,6.723551425,6.73012045,6.723551425,6.73012045,6.732355475,6.7345905,6.7389244999999995,6.7432585,6.7486789338579545,6.75409936771591,6.754409384857955,6.75409936771591,6.7486789338579545,6.7432585,6.7389244999999995,6.7432585,6.7486789338579545,6.75409936771591,6.7486789338579545,6.75409936771591,6.754409384857955,6.754719402,6.758385087000001,6.762050772,6.758385087000001,6.762050772,6.758385087000001,6.762050772,6.762210816,6.762050772,6.762210816,6.76237086,6.764914523452135,6.76745818690427,6.764914523452135,6.76237086,6.758545131,6.754719402,6.754409384857955,6.754719402,6.754409384857955,6.754719402,6.761088794452135,6.754719402,6.785359701,6.816,6.8280390863181,6.816,6.785359701,6.754719402
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P45983,MAPK8,JNK1,6.227006246,6.22005,6.227006246,6.22005,6.227006246,6.233962492,6.227006246,6.233962492,6.241133844,6.248305196,6.340290373,6.43227555,6.340290373,6.43227555,6.340290373,6.248305196,6.241133844,6.248305196,6.340290373,6.43227555,6.4582262749999995,6.43227555,6.340290373,6.43227555,6.4582262749999995,6.484177,6.495919499999999,6.484177,6.495919499999999,6.484177,6.495919499999999,6.507662,6.5185335285,6.529405057,6.5563895285000005,6.583374,6.60805364589169,6.63273329178338,6.65765214589169,6.682571,6.65765214589169,6.682571,6.683144884394846,6.682571,6.65765214589169,6.682571,6.633546384394846,6.68371876878969,6.739544509394845,6.79537025,6.739544509394845,6.79537025,6.7052025285,6.529405057
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P46734,MAP2K3,MEK3,5.905255560040285,5.8685546,5.905255560040285,5.8685546,5.905255560040285,5.94195652008057,5.905255560040285,5.8685546,5.905255560040285,5.94195652008057,5.948831390040285,5.95570626,5.9676076405352205,5.97950902107044,5.9676076405352205,5.95570626,5.948831390040285,5.95570626,5.9676076405352205,5.97950902107044,6.01825451053522,5.97950902107044,5.9676076405352205,5.97950902107044,5.9676076405352205,5.97950902107044,6.01825451053522,5.97950902107044,6.01825451053522,5.97950902107044,6.01825451053522,6.057,6.01825451053522,6.057,6.0948229000000005,6.057,6.0948229000000005,6.1326458,6.1547394245,6.1326458,6.0948229000000005,6.057,6.01825451053522,5.97950902107044,5.9240318105352205,5.8685546,5.89125841053522,5.97950902107044,6.01825451053522,6.057,6.01825451053522,6.057,6.186454701000001,6.315909402
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P49759,CLK1,CLK1,6.437305584515871,6.41403279103174,6.437305584515871,6.41403279103174,6.437305584515871,6.41403279103174,6.411905274803795,6.41403279103174,6.437305584515871,6.460578378,6.462289189,6.460578378,6.462289189,6.464,6.462289189,6.460578378,6.437305584515871,6.41403279103174,6.437305584515871,6.41403279103174,6.437305584515871,6.41403279103174,6.411905274803795,6.41403279103174,6.411905274803795,6.41403279103174,6.437305584515871,6.41403279103174,6.437305584515871,6.41403279103174,6.437305584515871,6.460578378,6.437305584515871,6.460578378,6.462289189,6.464,6.48858747659598,6.51317495319196,6.518358874545726,6.51317495319196,6.48858747659598,6.464,6.43901639551587,6.41403279103174,6.43901639551587,6.41403279103174,6.43901639551587,6.464,6.424367244500001,6.464,6.424367244500001,6.384734489,6.424367244500001,6.384734489
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P51956,NEK3,NEK3,6.09745,6.0949,6.09745,6.0949,6.09745,6.0949,6.039826566,5.984753132,6.039826566,6.0949,6.09749333,6.10008666,6.10751183,6.114937,6.10751183,6.10008666,6.09749333,6.0949,6.09749333,6.10008666,6.10751183,6.10008666,6.09749333,6.10008666,6.09749333,6.0949,6.1049185,6.0949,6.1049185,6.0949,6.1049185,6.114937,6.1049185,6.114937,6.1395980160728,6.114937,6.1395980160728,6.1642590321456,6.1708124410728,6.1642590321456,6.1708124410728,6.17736585,6.1708124410728,6.1642590321456,6.1708124410728,6.1642590321456,6.1708124410728,6.17736585,6.1708124410728,6.1642590321456,6.0716295160728,5.979,6.156563858,6.334127716
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P53779,MAPK10,JNK3,6.316934995,6.29111699,6.316934995,6.29111699,6.316934995,6.29111699,6.276814301454275,6.26251161290855,6.276814301454275,6.29111699,6.316934995,6.29111699,6.276814301454275,6.29111699,6.276814301454275,6.26251161290855,6.258205284651445,6.26251161290855,6.276814301454275,6.29111699,6.316934995,6.29111699,6.276814301454275,6.29111699,6.276814301454275,6.29111699,6.3903239935,6.29111699,6.3903239935,6.29111699,6.3903239935,6.489530997,6.4924726485,6.4954143,6.506605725,6.51779715,6.528988575,6.54018,6.550428660911125,6.56067732182225,6.550428660911125,6.56067732182225,6.5951764114967855,6.56067732182225,6.550428660911125,6.54018,6.539237235911125,6.56067732182225,6.7173442734111255,6.874011225,6.7173442734111255,6.874011225,6.7582654985,6.489530997
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q6P3R8,NEK5,NEK5,5.8564719,5.8549438,5.8564719,5.8549438,5.8564719,5.858,5.8564719,5.8549438,5.8564719,5.858,5.878039366605415,5.89807873321083,5.9065455666054145,5.9150124,5.9161739749999995,5.9150124,5.9065455666054145,5.89807873321083,5.9065455666054145,5.9150124,5.9161739749999995,5.9150124,5.9065455666054145,5.9150124,5.907707141605415,5.89807873321083,5.907707141605415,5.89807873321083,5.907707141605415,5.89807873321083,5.907707141605415,5.91733555,5.907707141605415,5.89807873321083,5.907707141605415,5.89807873321083,5.907707141605415,5.91733555,5.9388928925,5.91733555,5.9388928925,5.960450235,5.9485314250000005,5.91733555,5.9485314250000005,5.91733555,5.907707141605415,5.91733555,6.00325778879059,6.08918002758118,5.97359001379059,5.858,5.994338489,6.130676978
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q86Z02,HIPK1,HIPK1,6.1219100653048155,6.10898922660963,6.1219100653048155,6.10898922660963,6.1219100653048155,6.134830904,6.1219100653048155,6.10898922660963,6.1219100653048155,6.134830904,6.138857702,6.134830904,6.1219100653048155,6.134830904,6.138857702,6.134830904,6.1219100653048155,6.134830904,6.138857702,6.134830904,6.138857702,6.134830904,6.1219100653048155,6.134830904,6.138857702,6.1428845,6.138857702,6.134830904,6.138857702,6.134830904,6.1219100653048155,6.134830904,6.1219100653048155,6.10898922660963,6.1219100653048155,6.10898922660963,6.1219100653048155,6.10898922660963,6.09074225,6.0386,6.09074225,6.1428845,6.09074225,6.0386,6.05070725,5.95853,5.912765,5.95853,6.00494225,5.867,5.8435461405,5.820092281,5.8435461405,5.820092281
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8IVW4,CDKL3,CDKL3,6.113709290601355,6.08618614761628,6.113709290601355,6.08618614761628,6.10632059110657,6.14123243358643,6.10632059110657,6.07140874862671,6.10632059110657,6.14123243358643,6.142593716793215,6.14123243358643,6.142593716793215,6.143955,6.142593716793215,6.14123243358643,6.10632059110657,6.07140874862671,6.068466499313355,6.06552425,6.054789125,6.044054,6.038876999999999,6.044054,6.0496121249999995,6.06552425,6.0496121249999995,6.0337,6.0496121249999995,6.0337,6.0496121249999995,6.06552425,6.0496121249999995,6.06552425,6.103378341793215,6.06552425,6.103378341793215,6.06552425,6.103378341793215,6.06552425,6.103378341793215,6.14123243358643,6.103378341793215,6.06552425,6.103378341793215,6.06552425,6.103378341793215,6.14123243358643,6.103378341793215,6.14123243358643,5.924616216793215,5.708,6.0319106165,6.355821233
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8TBX8,PIP4K2C,PIP5K2C,6.128598500000001,6.125897,6.128598500000001,6.125897,6.128598500000001,6.125897,6.1176788,6.1094606,6.1176788,6.125897,6.128598500000001,6.1313,6.128598500000001,6.1313,6.128598500000001,6.125897,6.1176788,6.125897,6.128598500000001,6.1313,6.1374859032756355,6.1313,6.128598500000001,6.1313,6.1374859032756355,6.14367180655127,6.1474623165374105,6.14367180655127,6.1474623165374105,6.14367180655127,6.1374859032756355,6.14367180655127,6.1374859032756355,6.1313,6.1374859032756355,6.1313,6.1374859032756355,6.14367180655127,6.1474623165374105,6.14367180655127,6.1374859032756355,6.14367180655127,6.1474623165374105,6.14367180655127,6.1474623165374105,6.14367180655127,6.162621653275635,6.1815715,6.162621653275635,6.14367180655127,5.951959365775634,5.760246925,6.102030182,5.730060364
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8TD08,MAPK15,ERK8,6.353588268308215,6.34792308323304,6.353588268308215,6.34792308323304,6.353588268308215,6.34792308323304,6.34529454161652,6.34792308323304,6.353588268308215,6.35925345338339,6.373029476691695,6.3868055,6.404159525000001,6.42151355,6.404159525000001,6.3868055,6.373029476691695,6.3868055,6.373029476691695,6.35925345338339,6.353588268308215,6.34792308323304,6.34529454161652,6.34792308323304,6.353588268308215,6.35925345338339,6.353588268308215,6.34792308323304,6.353588268308215,6.34792308323304,6.353588268308215,6.35925345338339,6.373029476691695,6.35925345338339,6.373029476691695,6.3868055,6.404159525000001,6.42151355,6.404159525000001,6.3868055,6.373029476691695,6.3868055,6.373029476691695,6.35925345338339,6.373029476691695,6.35925345338339,6.353588268308215,6.34792308323304,6.3284615416165195,6.309,6.2922755575,6.275551115,6.2922755575,6.275551115
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9BVS4,RIOK2,RIOK2,5.98413325134136,5.95559730468272,5.98413325134136,6.012669198,6.018429599,6.012669198,5.98413325134136,5.95559730468272,5.98413325134136,6.012669198,6.018429599,6.02419,6.018429599,6.02419,6.018429599,6.012669198,5.98413325134136,5.95559730468272,5.98413325134136,5.95559730468272,5.98413325134136,5.95559730468272,5.95464774927234,5.95559730468272,5.95464774927234,5.95559730468272,5.98413325134136,5.95559730468272,5.98413325134136,5.95559730468272,5.98413325134136,6.012669198,5.98413325134136,5.95559730468272,5.98413325134136,5.95559730468272,5.98413325134136,5.95559730468272,5.99128065234136,5.95559730468272,5.93459430234136,5.95559730468272,5.93459430234136,5.9135913,5.93459430234136,5.9135913,5.97027765,6.026964,5.97629565,6.039,5.974498191,5.909996382,5.974498191,5.909996382
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9H2X6,HIPK2,HIPK2,6.412526615623145,6.40605323124629,6.412526615623145,6.40605323124629,6.412526615623145,6.419,6.412526615623145,6.40605323124629,6.412526615623145,6.419,6.419465467453005,6.41993093490601,6.423960667453005,6.4279904,6.4354802,6.4279904,6.423960667453005,6.4279904,6.4354802,6.4279904,6.4354802,6.4279904,6.4234952,6.4279904,6.430985,6.44297,6.4552795695,6.44297,6.4552795695,6.44297,6.4552795695,6.467589139,6.4552795695,6.467589139,6.4817697125,6.495950286,6.498715893,6.5014815,6.5234781250000005,6.5014815,6.5234781250000005,6.54547475,6.546749272812026,6.54547475,6.546749272812026,6.54547475,6.546749272812026,6.54802379562405,6.546749272812026,6.54802379562405,6.483511897812025,6.419,6.32278263,6.22656526
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9H422,HIPK3,HIPK3,6.322643028180645,6.32163740414966,6.322643028180645,6.32364865221163,6.3453784761058145,6.32364865221163,6.322643028180645,6.32163740414966,6.322643028180645,6.32364865221163,6.3453784761058145,6.3671083,6.37057915,6.37405,6.37057915,6.3671083,6.3453784761058145,6.32364865221163,6.348849326105816,6.32364865221163,6.348849326105816,6.32364865221163,6.311340349605815,6.32364865221163,6.348849326105816,6.37405,6.348849326105816,6.37405,6.4043188109999996,6.37405,6.4043188109999996,6.434587622,6.4043188109999996,6.37405,6.4043188109999996,6.434587622,6.4510883805,6.467589139,6.4949508695,6.467589139,6.4949508695,6.5223126,6.52617620993425,6.5223126,6.52617620993425,6.5223126,6.404359016,6.5223126,6.4157737909999994,6.286405432,6.007202716,5.728,6.007202716,6.286405432
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,O75676,RPS6KA4,RPS6KA4(Kin.Dom.2-C-terminal),6.34600506030473,6.31975142060946,6.34600506030473,6.31975142060946,6.31175956030473,6.31975142060946,6.34600506030473,6.31975142060946,6.34600506030473,6.3722587,6.3850299249999996,6.39780115,6.399180275,6.4005594,6.423797373532655,6.44703534706531,6.469434973532655,6.44703534706531,6.469434973532655,6.4918346,6.469434973532655,6.44703534706531,6.422418248532655,6.39780115,6.422418248532655,6.39780115,6.422418248532655,6.39780115,6.422418248532655,6.39780115,6.422418248532655,6.44703534706531,6.422418248532655,6.39780115,6.422418248532655,6.44703534706531,6.469434973532655,6.4918346,6.5029173,6.514,6.5029173,6.514,6.5029173,6.4918346,6.469434973532655,6.4918346,6.480517673532655,6.44703534706531,6.480517673532655,6.514,6.480517673532655,6.514,6.5444050645,6.574810129
