Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,spearman_rank_ensemble_1,spearman_rank_ensemble_2,spearman_rank_ensemble_3,spearman_rank_ensemble_4,spearman_rank_ensemble_5,spearman_rank_ensemble_6,spearman_rank_ensemble_7,spearman_rank_ensemble_8,spearman_rank_ensemble_9,spearman_rank_ensemble_10,spearman_rank_ensemble_11,spearman_rank_ensemble_12,spearman_rank_ensemble_13,spearman_rank_ensemble_14,spearman_rank_ensemble_15,spearman_rank_ensemble_16,spearman_rank_ensemble_17,spearman_rank_ensemble_18,spearman_rank_ensemble_19,spearman_rank_ensemble_20,spearman_rank_ensemble_21,spearman_rank_ensemble_22,spearman_rank_ensemble_23,spearman_rank_ensemble_24,spearman_rank_ensemble_25,spearman_rank_ensemble_26,spearman_rank_ensemble_27,spearman_rank_ensemble_28,spearman_rank_ensemble_29,spearman_rank_ensemble_30,spearman_rank_ensemble_31,spearman_rank_ensemble_32,spearman_rank_ensemble_33,spearman_rank_ensemble_34,spearman_rank_ensemble_35,spearman_rank_ensemble_36,spearman_rank_ensemble_37,spearman_rank_ensemble_38,spearman_rank_ensemble_39,spearman_rank_ensemble_40,spearman_rank_ensemble_41,spearman_rank_ensemble_42,spearman_rank_ensemble_43,spearman_rank_ensemble_44,spearman_rank_ensemble_45,spearman_rank_ensemble_46,spearman_rank_ensemble_47,spearman_rank_ensemble_48,spearman_rank_ensemble_49,spearman_rank_ensemble_50,spearman_rank_ensemble_51,spearman_rank_ensemble_52,spearman_rank_ensemble_53,spearman_rank_ensemble_54
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P45985,MAP2K4,MEK4,6.29552424244582,6.2271268243838716,6.087437548484743,6.093923875537916,6.132596427377798,6.158926477890704,6.184052773300357,6.09800234651789,5.982228488873839,6.006705044430762,6.043107489783353,6.057711228477994,6.10333415255159,6.097244099818409,6.055952519686868,6.0246858150258635,6.054104058174254,6.069694405001546,6.0764435468962175,6.097383775669962,6.09704952418427,6.10900418197102,6.126443043626153,6.087312649233235,6.0857569684175505,6.111534026167299,6.1257635648008275,6.114647547842443,6.238248868321836,6.24624305242655,6.234170935471733,6.2169955933322445,6.211683579631796,6.188862743207299,6.183961249103711,6.198503622852857,6.184434792068439,6.183781296542001,6.1870708813444395,6.1758828507211305,6.179444820799971,6.161603904758996,6.153900071214026,6.09477675974587,6.092692589886524,6.102048064483502,6.113585001606448,6.116533150574177,6.117438966286119,6.1180200164953185,6.116889468783364,6.1085556844335995,6.140502775155388,6.970505689861518
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P48730,CSNK1D,CSNK1D,7.1093348734211,7.108365532932144,7.225981836627292,6.990667247823442,6.979303984323672,6.976155245223802,6.957716798807156,6.960379447832066,6.796568014942566,6.822323286311423,6.822348707837022,6.848078927929501,6.8257304325880925,6.825382786656407,6.812942515073065,6.808706008234557,6.808918507226919,6.786021950095789,6.757238477039124,6.729791660807248,6.735152609784038,6.729596130136312,6.72846957061724,6.742339491821258,6.70514612377013,6.691365103215444,6.698022964380726,6.669222389191632,6.790817992537337,6.773132449055671,6.752768305231608,6.7283838563514715,6.718767586435746,6.696921642134808,6.688715862333498,6.695959653395151,6.673903671919959,6.6671185916956155,6.673610088349733,6.655320207476366,6.650717589897694,6.637117069689857,6.629561580973864,6.557827850809209,6.552759777539701,6.556691725505293,6.553210660651454,6.553486228462547,6.551683700999435,6.550804361599437,6.548232882595787,6.541059060577177,6.563241111708475,7.381286060514893
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P49674,CSNK1E,CSNK1E,7.22381221534916,7.043428830718268,7.013200533879589,6.844897707880822,6.802660104398669,6.782142194154219,6.741441798301551,6.73906648946449,6.605020517652564,6.628846861502331,6.619080995257243,6.606831354821032,6.6189072644292315,6.615358247527153,6.602317688802208,6.596614500276286,6.607240395994621,6.593455060005853,6.588874151374028,6.576704712275049,6.577871602383976,6.569529574715562,6.574168307181793,6.5168371206631095,6.492545243409747,6.486965716127161,6.491932437670466,6.46887790070509,6.5850364218961825,6.579879897802816,6.572012957553537,6.552801928313495,6.553875748419365,6.522079353820996,6.5155528062716375,6.52530047713936,6.505550700748706,6.5085143690861935,6.5112994958954395,6.496491733831359,6.492208906518849,6.479319494786706,6.473097768798104,6.398895493314765,6.39576833711119,6.396262036880686,6.399406898119501,6.398437626202264,6.397030901197356,6.396694325372959,6.400489607792504,6.39158173409252,6.41921003364226,7.242662894591275
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P53779,MAPK10,JNK3,6.79141927311614,6.9662764916567435,6.9746892113664885,6.849184201885415,6.81066343915243,6.790314058024698,6.774479361147428,6.750109347969386,6.604496925732516,6.612463750665923,6.614327689387072,6.625953303368134,6.620583449612587,6.607606734263103,6.600132139411296,6.599279531296994,6.5970402745822785,6.584999201602371,6.580387694124377,6.567181230872294,6.61264845830773,6.6028054562971175,6.611904604323905,6.569882236128812,6.570421925039078,6.573558784828915,6.582838544200903,6.563015878166703,6.673839961931932,6.6653534091115505,6.661779641379692,6.641987700022765,6.6257258657960705,6.6007124111013304,6.588689192397062,6.597379335611525,6.578815760456909,6.591430973260639,6.582036765222419,6.564921869035219,6.5666310925886675,6.556684135921474,6.55683934372931,6.490067533056879,6.489889394632873,6.487879358641364,6.486558297372229,6.487252365554192,6.488258523245808,6.487603782583958,6.487637308526935,6.478553022477286,6.494921018403866,7.311763616002483
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15418,RPS6KA1,RSK1(Kin.Dom.2-C-terminal),5.98018669069047,6.157783406133508,6.139539776454625,6.119862787247283,6.115522294615136,6.101722722006263,6.137110725770127,6.118421728279543,6.006868352055412,5.978251229141284,6.014218279823628,6.055256701493862,6.058392983681776,6.029881300151177,5.979310917163877,5.938070900941577,5.929157384816417,5.9368332355915,5.965401223777121,5.980722655707234,5.994533402142249,6.0024265262063095,6.015005495631383,5.975679388846197,5.9638655242265965,5.965363662238912,5.982467034467738,5.969523214378382,6.099604459573349,6.097165521090414,6.084198836262577,6.07814754305313,6.074373046001523,6.050474346362605,6.049286087731522,6.0657758192174045,6.053338927385675,6.052202423482371,6.05264831331701,6.049326802943999,6.054082881106686,6.048033015400704,6.038134370380294,5.979731528027339,5.975811336860483,5.979017496258865,5.988309076397457,5.989680662439273,5.990763738919113,5.991729225736336,5.989047064206285,5.980972070149187,5.998615433936048,6.822307807976994
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15759,MAPK11,p38-beta,6.95133101211597,6.959328241002453,6.8153215206746065,6.819499118356538,6.796685520662363,6.781031206706196,6.7727480192499,6.794756965277759,6.691926626604921,6.690525115095383,6.6985202893733105,6.7060896328804445,6.697476821311568,6.648486154966962,6.64506909652912,6.647752516872352,6.65681121196142,6.699938695855715,6.713285679735474,6.733211129408798,6.739321704733582,6.744609976984149,6.775396598557968,6.720730947021925,6.715450906615886,6.738759560402456,6.7561624315033875,6.734695109318183,6.845293749971397,6.828509489644697,6.808248408230961,6.785168722038337,6.773220284289142,6.7378112743687595,6.73733267553681,6.743873483759145,6.726754728442975,6.724909096431462,6.7267785692938045,6.711236056268872,6.7088087278701884,6.691168275474601,6.687456715680692,6.624495758685811,6.623007776333825,6.613412438592621,6.607329666537206,6.605607388418517,6.606316048057625,6.605276870559124,6.600935350963292,6.591621716649601,6.634892671209372,7.450917166017884
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q16539,MAPK14,p38-alpha,7.46887986061455,7.434253540207343,7.424686344667835,7.446204060796982,7.369669500872061,7.3210711183713135,7.299008393212145,7.28471968143994,7.173516717559413,7.154962897781284,7.13227278367669,7.128250647138725,7.106324112456311,7.042697691718555,6.980647626940197,6.927516295286074,6.935563080337877,6.985230649564371,7.026195085456397,7.06061585765755,7.0521643361874675,7.048548783215486,7.090082234112456,7.09044507394766,7.076513447549628,7.113693003982997,7.142146846700681,7.117909025995861,7.223693230585609,7.199477541337847,7.161548662167732,7.139180253701938,7.125551796832677,7.100292819065536,7.100499348500817,7.101788888240415,7.084363011091045,7.074412776110654,7.076117249943789,7.061095659161792,7.054270899600626,7.041544879815122,7.034560353216633,6.947288527993337,6.9404325201600505,6.929946634941665,6.9297239072933925,6.92666196238147,6.929171069881954,6.927098712739981,6.926484517438453,6.918305513653544,6.954046254201181,7.7693233289612404
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q6P2M8,PNCK,CAMK1B,5.73297430910784,6.019485065886199,5.7805842896215305,5.924757028044191,5.990220767977875,6.035880067230575,6.068419123737388,6.058507073829949,5.924615551171777,5.956779455610706,5.9926084551526895,6.017827697534624,6.072593496335179,6.081841338082922,6.025564552943466,5.978408019926269,6.02284233863557,6.021667075395624,6.0554501584947555,6.058817970239343,6.088761104102831,6.098728128099285,6.1209914266845455,6.095550971932855,6.098488347771005,6.115775052778534,6.131433134551073,6.121852280700305,6.246814169236333,6.252282316161644,6.235705162386379,6.21642707088079,6.210606978766604,6.192963087155505,6.189374823261211,6.2038389185408045,6.188791992121677,6.2084818358088025,6.206292551286501,6.193093046533387,6.194634226123439,6.179651692303116,6.173423416238412,6.116466118342031,6.124108407103544,6.126106401469361,6.134618867542281,6.1351098928340875,6.134378260618438,6.135019724080749,6.134925012183302,6.126554718636372,6.178714988557348,6.998451166673869
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q8NI60,CABC1,ADCK3,5.80690814124247,6.008895329113022,5.975571070535179,5.95140151017335,5.973469131340321,5.984036539315481,5.9948937441134,5.917137162929414,5.814393999607741,5.832669999643401,5.863495264978634,5.894298851663736,5.8744091972056,5.842270822196341,5.8118482847667625,5.788166547258827,5.790944711706541,5.807056170756429,5.8391084337982635,5.856914725727545,5.85902998473757,5.836802592160413,5.8519945810894995,5.817179531406604,5.819245773914329,5.850816450445505,5.87683995775131,5.8706597839888355,6.000031462968396,5.992562885464468,6.000582730443713,5.985576299599391,5.988430671215234,5.965947471050075,5.964840401226908,5.982551189062553,5.968574162823951,5.970608056398445,5.974537073173262,5.965774286617031,5.9671517431359415,5.958019878402348,5.964020596764472,5.899699289434106,5.893888227007481,5.8940969560322785,5.901728473336151,5.9037655174527135,5.902717670442702,5.904044822325948,5.905115695017425,5.8998986635337145,5.9159612718038845,6.738503999608697
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9BZL6,PRKD2,PRKD2,6.34194283238076,6.456602554201505,6.5483048635192525,6.479733404513377,6.417518267702293,6.378421489976039,6.372030526617916,6.333919357803455,6.198711112339102,6.181650983944639,6.1798872301532395,6.182200163796256,6.197897496011892,6.160610038540194,6.102195301601743,6.056006249098426,6.03729848774181,6.050368751035526,6.0669099644656095,6.073959901818085,6.107412495606164,6.104387764723193,6.11955358184034,6.112792388978207,6.103047850070934,6.094190767726402,6.1212505098254635,6.108328155380634,6.2312190794841715,6.240446275306626,6.2544368395142484,6.238239447218122,6.24927914144085,6.230447243596558,6.230784274583484,6.244649603063135,6.228984919873466,6.227158871365053,6.230465765766635,6.220608895171345,6.223145590772207,6.203461992823621,6.198200682948517,6.13741470972364,6.1339737520172255,6.142999490824573,6.155097449304602,6.154269634997818,6.154407250365174,6.154823503526647,6.154675231711836,6.146264957963432,6.155413226214154,6.975753583843795
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NRP7,STK36,STK36,5.68103678317595,5.92329764377104,5.950017911216989,5.937350189612816,6.028390725337753,6.100616483455714,6.162393413411249,6.073827906096079,5.966709657917368,6.006793143561244,6.03631476449502,6.056627714391177,6.019952401201387,5.987784384088451,5.945259823289106,5.912918610777984,5.896690117683973,5.893291674836223,5.895900232653646,5.903828156088615,5.897449666927345,5.90212304392985,5.910500959596428,5.887047857584653,5.902113334849305,5.908861255127013,5.934427211456231,5.926205433516281,6.05676480483402,6.046946200368873,6.026028214978122,6.013151422003693,6.014748752481606,5.999690627453135,5.994050779924901,6.011339195465826,5.998119716391802,5.999013335236383,6.0047595349698755,5.9956815378180295,6.0009245474812625,5.986458456462669,5.975943400108179,5.914345831629999,5.909578370299235,5.914078551850171,5.916509156347905,5.916367946857171,5.916227175645509,5.917606360511117,5.923238256763961,5.919184775989039,5.928393247989053,6.747930665832219
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NYL2,ZAK,ZAK,5.80944296902418,5.771788294787903,5.849039921649721,5.949384280436856,5.980032197254442,6.005031323741601,6.024795313826765,5.988737522985532,5.8987898566359,5.919202915123545,5.942193428174685,5.948371522735682,5.928351896782319,5.887516342919547,5.837160805732622,5.798779034061154,5.784978022693143,5.814798000266224,5.831895839707647,5.854982671853975,5.839606036742465,5.832480569958242,5.862483586501555,5.845756202349059,5.84319879075131,5.881954364556876,5.906247360213974,5.899278202305327,6.020676971908829,6.0181924214227696,5.995591643813566,5.979002863125488,5.994590567595455,5.980148105518638,5.983196713927617,6.00064207562832,6.003037070607688,5.998906094921749,6.003985706995927,6.000787349572058,6.007662928844649,5.991207539522234,5.984548223644625,5.913882270348442,5.906590675415467,5.905396696065061,5.9123343383378675,5.915285622785706,5.913547753713111,5.914692816137812,5.92574165233487,5.9177948068848,5.92237590822323,6.744686415021989
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UBE8,NLK,NLK,7.045256353616579,6.75791050718033,6.555826567725127,6.535831361560736,6.553977503161333,6.574965526770053,6.62471802064971,6.523294926663234,6.453115494159881,6.450801485599892,6.4561962214692885,6.474800822389797,6.441140060007792,6.427177619299906,6.430352222460194,6.440667186605427,6.443279591361468,6.4374934946613775,6.439170455854582,6.449204387365919,6.452409204281026,6.4730478041334045,6.482694519469836,6.434296375620682,6.431113290310741,6.447972202191356,6.467144330771882,6.4508553669421325,6.5748567328554985,6.5771960622830905,6.566353841906562,6.546923997455384,6.544263317818436,6.512625335823675,6.505308898204777,6.515204692552918,6.499316146257516,6.507849312687184,6.501157370560447,6.485977113565225,6.48631496034434,6.477909975817383,6.474970412409841,6.431313381319161,6.4248979550600005,6.432920154096895,6.441369796600138,6.441397622094536,6.437660644045171,6.437148790122984,6.441375568243003,6.430164463827515,6.441213554846615,7.266449910132092
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UK32,RPS6KA6,RSK4(Kin.Dom.2-C-terminal),6.20034040376683,6.316820698181392,6.117055438398798,6.179064769585681,6.226462723759748,6.252291634878753,6.295524894054719,6.203698298644888,6.104323139227855,6.1134616720253225,6.154918188594684,6.18030252138049,6.151692124316419,6.1150055208468235,6.096045814699486,6.085184256267659,6.065617125402314,6.071960243876202,6.1078363138182565,6.1187294497916955,6.107637889950876,6.115893076504294,6.130962809114873,6.088521500997129,6.075884129536194,6.072623404328017,6.096782595907796,6.084108951978856,6.208104544434502,6.212598353768639,6.214784401885369,6.206758029122899,6.2002682685535415,6.174296011402331,6.170869061419284,6.185600743818356,6.171705000402548,6.161798562295178,6.163271465301241,6.158724952156662,6.160594203713195,6.158380292814456,6.151789963144894,6.090748126417387,6.085555049150599,6.091500520895005,6.096673191478972,6.098100377721901,6.098617301486302,6.0990427895287205,6.1031021734650865,6.095148373918192,6.112238993360351,6.932253664935448
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P10721,KIT,KIT,6.61367152546657,6.683536361506493,6.726857803026382,6.7187641400884655,6.726812648283566,6.727337186419829,6.729477867237331,6.7634063479671465,6.640138006619393,6.647123860563085,6.65426399439467,6.661640147406377,6.687979684244409,6.662858155133689,6.619290713707664,6.58792775694073,6.619485465853064,6.641693998131985,6.646761651768533,6.662805704788871,6.666469357686251,6.651578610869484,6.6451465716906934,6.63052587782628,6.644786018953471,6.645776025085044,6.642440635109993,6.641115179335687,6.746979980488508,6.733983184576262,6.716811705325068,6.718005358553577,6.721955002168717,6.711278213799868,6.713516449880179,6.710273390168559,6.706026412563907,6.708495017816993,6.71480303812097,6.706818033880524,6.703896990785598,6.691122637522079,6.677879320789708,6.6110822744413715,6.62031944614664,6.615786501139517,6.624370502341223,6.624653682931121,6.622847043408953,6.621713168156719,6.621924897248926,6.612568773975142,6.622079917136901,7.858494668503623
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P45983,MAPK8,JNK1,7.17992156770676,6.857703109132384,6.865322218095378,6.6644760959149725,6.657003534843616,6.645327653913722,6.623660339101793,6.643636492102328,6.559091099576312,6.570316545069375,6.598442835267792,6.600976322604855,6.6245035602276054,6.5467614561326535,6.513170020323709,6.491444419258353,6.529167348735813,6.516478826573144,6.501444398506907,6.498724275251018,6.506991563824032,6.480321061623203,6.486751053562594,6.463393903681216,6.4500577463583735,6.423759213870715,6.415155031044717,6.4017173193967984,6.51035647430687,6.484886840198411,6.472150527685312,6.467444105496382,6.451854352429594,6.435701623626814,6.423735672682771,6.42984475109601,6.414676788045822,6.408935399241686,6.42180912349966,6.407559374483359,6.405604485643497,6.40225432308196,6.408130225965407,6.340497381964064,6.353905837644869,6.355287817535274,6.3623484724945865,6.361638416341948,6.35816385545892,6.3577428338878725,6.355963948603524,6.354437827232521,6.379384909675603,7.5944512172571486
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P46734,MAP2K3,MEK3,7.07344979426853,6.698219506509352,6.488512498091199,6.2991253373217475,6.218028814558358,6.15221642066399,6.096450985952865,6.0541780736637945,5.977676283911496,5.967756130828633,5.993146160965071,6.007027431239384,6.077290394569425,6.061049221966675,6.073049283131686,6.088224739661074,6.1293617100301105,6.131506324855368,6.119225736482511,6.119753491789378,6.155381610056868,6.138690554537666,6.134566406362534,6.089710975847216,6.077077656044145,6.047416967437356,6.041941192651226,6.033186765644048,6.151586691586509,6.135445046237139,6.131604082938746,6.126032294052714,6.115163715383902,6.090593139121987,6.084897754734003,6.095906315979074,6.087370002159394,6.078030239937965,6.090599919176786,6.076865429229213,6.082304046295778,6.072406012717882,6.060412717962181,6.003938441378366,6.016831618868793,6.019858788937931,6.031225945599906,6.031594529329961,6.030256900638818,6.031223222673941,6.028434248440881,6.022617381460202,6.054758321646914,7.276503348878027
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P49759,CLK1,CLK1,7.077476352314559,6.734342532168095,6.645928622276642,6.573446902570735,6.546530601599029,6.515488252963584,6.519493664329825,6.4858644355587804,6.414592021701661,6.391108110637874,6.420184183238864,6.427820644311728,6.442057936146515,6.436410182255435,6.4942660300707296,6.551290607123474,6.593597952004321,6.6062939425315985,6.600158550340794,6.609338045552112,6.585976977510151,6.562411885182214,6.556484851485722,6.505687500071721,6.480366301339391,6.443571393004087,6.427090486947977,6.414957270399502,6.534701990200893,6.511699814880302,6.514483424178971,6.508028985253552,6.506305279522365,6.475624932000892,6.469267689807829,6.468763080500045,6.46134178394349,6.462253057237011,6.473886330705295,6.46884283617589,6.471601485597366,6.471939805529418,6.459378873530092,6.374036549188407,6.3859767120412645,6.395183262277033,6.405093575132067,6.4046222773001515,6.402189706372395,6.401822725605031,6.405604138111847,6.400734494107572,6.411543785894489,7.636693284097988
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P51956,NEK3,NEK3,6.92928009203335,6.634484989885991,6.420112540363528,6.269095167717827,6.254139436471866,6.241964984248172,6.241673181324048,6.140218523967043,6.067948821072633,6.072220473702394,6.097080598298117,6.107681006340156,6.099407014798031,6.077853006005896,6.122635462402725,6.162605657518711,6.2047853531474795,6.213570183990633,6.20003214921208,6.181716702332954,6.178522148351005,6.142817305304419,6.1436716533633255,6.1001503868942,6.095696045878986,6.066497898502885,6.064887154909315,6.051448428111608,6.169287994378072,6.155958819869688,6.144700499560526,6.141610985364185,6.136578798631443,6.111655502822056,6.107039876523646,6.112566264980804,6.095005437778799,6.101453208392409,6.1137702872683954,6.10415878648287,6.107396163089211,6.101610832100627,6.093122724953531,6.02763718015935,6.039393283074911,6.0460363154781716,6.042091198111098,6.04700109470483,6.046364366563178,6.046942423001946,6.047085918815329,6.038893437198293,6.060749610463525,7.284053174372364
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P53779,MAPK10,JNK3,7.37325942058547,6.935524780865564,6.96544120473343,6.77891745214562,6.734165325929013,6.699854514859363,6.672366754878272,6.695825393729068,6.610316014814541,6.603940013467764,6.6195202572663145,6.620270558791942,6.6438325247482535,6.576283757343619,6.550303198061711,6.528605422356863,6.555535704864141,6.54165593828542,6.523882253136559,6.504186864249167,6.516374360586319,6.479471761945411,6.484829973894599,6.446275938903014,6.441025529588887,6.429462852248144,6.419829181549907,6.410385579644677,6.517967694238848,6.49238072312984,6.478242856655062,6.473115595532444,6.459258518350593,6.437137286261137,6.425451474890309,6.4315357433781735,6.415746350241241,6.410072907725228,6.424296627488156,6.406856756645893,6.40621295995074,6.408063017559959,6.409720557135499,6.33764920877911,6.351037582329256,6.352694928401744,6.347750581000774,6.348233635599814,6.344966906474917,6.344784364385172,6.34926094487365,6.346387870356481,6.363751586164626,7.5778619037327974
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q6P3R8,NEK5,NEK5,6.49397047341766,6.314021358864988,6.164882298104111,6.083077426977079,6.0650869917933425,6.041657151508961,6.016552835339689,5.957884037107101,5.868439864869487,5.878556904426806,5.919101124473597,5.943358699192917,5.911953364554932,5.8931272836528255,5.9344944902540835,5.977149681893991,6.029884342027707,6.026747514237687,5.999813355575048,5.985459637097378,5.965039044390331,5.942534787687217,5.9487915549207955,5.923144562114326,5.919263268896471,5.897179819694556,5.89501831025332,5.885559020776168,6.008583713413944,5.9962845404073795,5.9898773813500235,5.993899443224171,5.990598600505784,5.975938234781574,5.968648192545565,5.976706322638291,5.960792580869702,5.962687419509595,5.974920276130728,5.962768900031481,5.962289279514666,5.958834245344923,5.949877515605229,5.880188591405267,5.892311760909398,5.8907689611521965,5.892117311564538,5.89401307646826,5.892800619013287,5.894090674226802,5.891672579097047,5.869158163104182,5.88332497420512,7.118672073968658
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q86Z02,HIPK1,HIPK1,6.56136314695592,6.194191596529157,6.08718553980264,6.018749544211053,6.050047193137178,6.064768966717367,6.050484735898225,5.994267202823432,5.913355890979259,5.950981628162963,6.003911176884354,6.032645044283108,6.0318322875236685,6.016481082236525,6.054586694591899,6.089681756972163,6.111272432062429,6.127369768029084,6.127683921122596,6.118108449224517,6.115182813646991,6.087991647659163,6.102138690808716,6.075489153025269,6.076446297984822,6.04803929273547,6.0475107252588725,6.0334845249434315,6.155465776970561,6.1607800127674155,6.172523306270874,6.172555915001207,6.176120245772199,6.158404349612864,6.151321672398765,6.158997670325425,6.156809791418257,6.149645980184669,6.158365845618402,6.147767920796463,6.146800220300659,6.147544790688528,6.1486534303488245,6.096668227597048,6.107983469072068,6.105666292245534,6.114479268535195,6.11671787298892,6.114923881670598,6.11563657915985,6.115594289561041,6.1072631270315645,6.115675676725592,7.3420272646917235
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8IVW4,CDKL3,CDKL3,6.76070923259332,6.56015723279476,6.281464301314713,6.160633714646838,6.156082310347393,6.1417219706806545,6.145032361177373,6.045089270953768,5.977233692589605,5.97609476599055,6.037924189174995,6.074193150401523,6.061117971999498,6.032356084572345,6.0412206471498004,6.052720056775012,6.0894207273996175,6.107435202087303,6.12020866738889,6.114572335525282,6.1115965136553045,6.091548851115466,6.0958591912209315,6.06583678182071,6.048088243145938,6.020214134749486,6.01913310875763,6.007797180257845,6.126118805527928,6.1338831197724915,6.138365907286724,6.1363290275240665,6.133509513665736,6.116495253833028,6.111419327132904,6.1167274405978205,6.116115025841454,6.117752167102162,6.129361980821111,6.117970404670881,6.117228059143341,6.121704928509455,6.111931261432436,6.0473560105904305,6.058882364683552,6.059216747511605,6.059317980936387,6.061436831778904,6.060091195730827,6.060842647033435,6.059596284228746,6.059650109863134,6.07139057332693,7.301035001023862
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8TBX8,PIP4K2C,PIP5K2C,6.36604075288091,6.051022429416534,6.189354716651378,6.133707146424863,6.142698358345787,6.148862707669594,6.160746175545952,6.114153440952734,5.9998614278775655,6.011319207161423,6.031688659638042,6.040522438291095,6.063190497415733,6.063924639208438,6.103619127763988,6.1400988509053915,6.193097676028202,6.170445136887734,6.160173036681934,6.158178727374218,6.157189683293348,6.121395580421164,6.124018785099144,6.0839997017656,6.067611923779282,6.039054858336058,6.0397236850448115,6.028197491690955,6.1483789392909856,6.137115812333298,6.135246329539737,6.138405397657095,6.142871305706356,6.118545522479789,6.115720155337245,6.118507605501098,6.101906955036629,6.100380024172565,6.114605606306806,6.106330691520863,6.104053832639018,6.097395213974173,6.1051251802096695,6.017518937351263,6.030191826675213,6.032382237689653,6.035640694822448,6.042057594369062,6.040404271126739,6.041243434448344,6.045459138479585,6.037269949940153,6.064773300411932,7.28646794676585
