Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,spearman_median_ensemble_1,spearman_median_ensemble_2,spearman_median_ensemble_3,spearman_median_ensemble_4,spearman_median_ensemble_5,spearman_median_ensemble_6,spearman_median_ensemble_7,spearman_median_ensemble_8,spearman_median_ensemble_9,spearman_median_ensemble_10,spearman_median_ensemble_11,spearman_median_ensemble_12,spearman_median_ensemble_13,spearman_median_ensemble_14,spearman_median_ensemble_15,spearman_median_ensemble_16,spearman_median_ensemble_17,spearman_median_ensemble_18,spearman_median_ensemble_19,spearman_median_ensemble_20,spearman_median_ensemble_21,spearman_median_ensemble_22,spearman_median_ensemble_23,spearman_median_ensemble_24,spearman_median_ensemble_25,spearman_median_ensemble_26,spearman_median_ensemble_27,spearman_median_ensemble_28,spearman_median_ensemble_29,spearman_median_ensemble_30,spearman_median_ensemble_31,spearman_median_ensemble_32,spearman_median_ensemble_33,spearman_median_ensemble_34,spearman_median_ensemble_35,spearman_median_ensemble_36,spearman_median_ensemble_37,spearman_median_ensemble_38,spearman_median_ensemble_39,spearman_median_ensemble_40,spearman_median_ensemble_41,spearman_median_ensemble_42,spearman_median_ensemble_43,spearman_median_ensemble_44,spearman_median_ensemble_45,spearman_median_ensemble_46,spearman_median_ensemble_47,spearman_median_ensemble_48,spearman_median_ensemble_49,spearman_median_ensemble_50,spearman_median_ensemble_51,spearman_median_ensemble_52,spearman_median_ensemble_53,spearman_median_ensemble_54
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q05655,PRKCD,PRKCD,7.10569424415343,6.9997808095767144,6.893867375,6.923832180343015,6.893867375,6.8674336875,6.841,6.7319743,6.6229486,6.622312825,6.6229486,6.697737041054305,6.77252548210861,6.697737041054305,6.77252548210861,6.806762741054305,6.841,6.8674336875,6.841,6.806762741054305,6.77252548210861,6.806762741054305,6.841,6.806762741054305,6.77252548210861,6.71904047962547,6.77252548210861,6.71904047962547,6.77252548210861,6.71904047962547,6.66555547714233,6.71904047962547,6.66555547714233,6.644252038571166,6.66555547714233,6.71904047962547,6.77252548210861,6.7818825910543055,6.77252548210861,6.71904047962547,6.66555547714233,6.69560395130454,6.66555547714233,6.646857488571165,6.6281595,6.62555405,6.6229486,6.622312825,6.6229486,6.622312825,6.62167705,6.6188331916834855,6.62167705,6.622312825
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q13237,PRKG2,PRKG2,7.34140864188776,7.27714458344388,7.34140864188776,7.27714458344388,7.212880525,7.19345375140178,7.17402697780356,7.05257178890178,6.9311166,6.899792325,6.927898,6.9295073,6.9311166,6.930733386790456,6.9311166,6.970266888106015,7.00941717621203,7.033485060606015,7.057552945,7.0690678975,7.08058285,7.1074675285,7.134352207,7.1074675285,7.08058285,7.1074675285,7.134352207,7.1074675285,7.134352207,7.1524261035,7.134352207,7.1074675285,7.08058285,7.0690678975,7.08058285,7.081773925,7.08058285,7.081773925,7.082965,7.081773925,7.08058285,7.0690678975,7.057552945,7.033485060606015,7.00941717621203,7.033485060606015,7.00941717621203,6.970266888106015,6.9311166,6.930733386790456,6.9311166,6.930733386790456,6.9311166,6.970266888106015
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q56UN5,MAP3K19,YSK4,7.51722536685773,7.066652278928865,7.51722536685773,7.54694658517781,7.51722536685773,7.128867539745615,6.7405097126335,6.7638687063167495,6.7405097126335,6.76165660631675,6.7828035,6.7850155999999995,6.7872277,6.858784699999999,6.9303417,6.9394077,6.9484737,6.9664737,6.952716668,6.968595184,6.952716668,6.968595184,6.9844737,6.968595184,6.952716668,6.968595184,6.9844737,6.968595184,6.9844737,7.007597725,6.9844737,7.0056556,6.9844737,6.970568710221039,6.9844737,7.0056556,6.9844737,7.0056556,7.0268375,7.0056556,6.9844737,6.970568710221039,6.9844737,6.970568710221039,6.95666372044208,6.95469019422104,6.95666372044208,6.95469019422104,6.952716668,6.950595184,6.9484737,6.9394077,6.9484737,6.950595184
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q9P286,PAK7,PAK7,7.2969529285548,7.1044837052774,6.912014482,6.97421463784267,6.912014482,6.862507240999999,6.9115534,6.8622767,6.813,6.739566395837275,6.813,6.8521295,6.891259,6.88302175856772,6.891259,6.9014062,6.9115534,6.910985441499999,6.910417483,6.9008382415,6.900966667,6.905692074999999,6.910417483,6.905692074999999,6.900966667,6.905692074999999,6.910417483,6.905692074999999,6.910417483,6.910985441499999,6.910417483,6.905692074999999,6.900966667,6.8961128335,6.891259,6.8961128335,6.891259,6.8961128335,6.900966667,6.8961128335,6.891259,6.88302175856772,6.87478451713544,6.84389225856772,6.813,6.78332366371155,6.7536473274231,6.73462666371155,6.715606,6.690869395837275,6.715606,6.690869395837275,6.715606,6.73462666371155
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q9Y243,AKT3,AKT3,7.38258321889595,7.380058529947975,7.38258321889595,7.380058529947975,7.377533841,7.254205647297045,7.13087745359409,7.2226188892970455,7.13087745359409,7.169830726797045,7.208784,7.210668,7.212552,7.210668,7.212552,7.248645032,7.284738064,7.2766525555,7.268567047,7.2405595235,7.268567047,7.2766525555,7.284738064,7.2766525555,7.268567047,7.2405595235,7.268567047,7.2405595235,7.268567047,7.2405595235,7.212552,7.2405595235,7.212552,7.210668,7.208784,7.169830726797045,7.20523071289062,7.20700735644531,7.208784,7.20700735644531,7.20523071289062,7.168054083242355,7.13087745359409,7.102694726797045,7.074512,7.041077849823,7.074512,7.102694726797045,7.074512,7.041077849823,7.007643699646,6.9893460365080795,7.007643699646,7.041077849823
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,O14730,RIOK3,RIOK3,6.52046091689507,6.264915813447535,6.00937071,6.264915813447535,6.44633419526262,6.41459177263131,6.38284935,6.346633025,6.3104167,6.346633025,6.38284935,6.372436929620385,6.38284935,6.372436929620385,6.36202450924077,6.336220604620385,6.36202450924077,6.336220604620385,6.36202450924077,6.336220604620385,6.3104167,6.336220604620385,6.36202450924077,6.336220604620385,6.36202450924077,6.336220604620385,6.36202450924077,6.336220604620385,6.36202450924077,6.372436929620385,6.36202450924077,6.336220604620385,6.36202450924077,6.336220604620385,6.36202450924077,6.372436929620385,6.38284935,6.40242439916603,6.42199944833206,6.40242439916603,6.42199944833206,6.40242439916603,6.38284935,6.372436929620385,6.36202450924077,6.372436929620385,6.36202450924077,6.372436929620385,6.38284935,6.372436929620385,6.38284935,6.372436929620385,6.38284935,6.40242439916603
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,O14965,AURKA,AURKA,7.56957299369829,7.139146729349145,7.04,6.8743602325,7.04,7.1641444777763805,7.0983987,7.161522625,7.0983987,7.161522625,7.22464655,7.161522625,7.0983987,7.091035442955345,7.08367218591069,7.061836092955345,7.08367218591069,7.091035442955345,7.0983987,7.091035442955345,7.08367218591069,7.091035442955345,7.0983987,7.091035442955345,7.08367218591069,7.061836092955345,7.08367218591069,7.061836092955345,7.08367218591069,7.091035442955345,7.08367218591069,7.091035442955345,7.08367218591069,7.061836092955345,7.08367218591069,7.091035442955345,7.0983987,7.091035442955345,7.0983987,7.091035442955345,7.08367218591069,7.078142592955345,7.072613,7.0563065,7.04,7.01845296201812,7.04,7.0563065,7.072613,7.0563065,7.04,7.01845296201812,7.04,7.0563065
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,O14976,GAK,GAK,6.26136959049729,6.555034579248645,6.848699568,6.94549053809683,7.04228150819366,7.043209480323554,7.04228150819366,6.94549053809683,6.848699568,6.94549053809683,7.04228150819366,7.043209480323554,7.04413745245345,7.043209480323554,7.04413745245345,7.048545076226725,7.04413745245345,7.043209480323554,7.04413745245345,7.043209480323554,7.04228150819366,7.043209480323554,7.04413745245345,7.043209480323554,7.04228150819366,6.989579375596829,7.04228150819366,6.989579375596829,7.04228150819366,6.989579375596829,6.936877243,6.989579375596829,6.936877243,6.913789268472655,6.936877243,6.989579375596829,7.04228150819366,7.043209480323554,7.04413745245345,7.043209480323554,7.04228150819366,6.989579375596829,7.04228150819366,6.989579375596829,6.936877243,6.989579375596829,7.04228150819366,7.043209480323554,7.04413745245345,7.043209480323554,7.04413745245345,7.043209480323554,7.04413745245345,7.048545076226725
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,O75716,STK16,STK16,7.31132715858472,6.91556215229236,6.519797146,6.737918269009436,6.69796487864082,6.72281826432041,6.69796487864082,6.60888101232041,6.519797146,6.60888101232041,6.69796487864082,6.72281826432041,6.74767165,6.72281826432041,6.69796487864082,6.60888101232041,6.69796487864082,6.60888101232041,6.69796487864082,6.60888101232041,6.519797146,6.60888101232041,6.69796487864082,6.60888101232041,6.69796487864082,6.60888101232041,6.69796487864082,6.60888101232041,6.69796487864082,6.60888101232041,6.519797146,6.60888101232041,6.519797146,6.503920223,6.519797146,6.60888101232041,6.69796487864082,6.72281826432041,6.74767165,6.72281826432041,6.74767165,6.72281826432041,6.69796487864082,6.60888101232041,6.519797146,6.503920223,6.519797146,6.60888101232041,6.519797146,6.503920223,6.4880433,6.4804579659999995,6.4880433,6.503920223
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P08581,MET,MET,6.40204818292141,6.348062524960705,6.294076867,6.348062524960705,6.40204818292141,6.5108492409461505,6.61965029897089,6.692297986985444,6.61965029897089,6.692297986985444,6.764945675,6.847269374277155,6.92959307355431,6.847269374277155,6.764945675,6.692297986985444,6.61965029897089,6.620894299485444,6.6221383,6.654296275,6.6221383,6.654296275,6.68645425,6.654296275,6.6221383,6.620894299485444,6.6221383,6.620894299485444,6.6221383,6.654296275,6.6221383,6.654296275,6.6221383,6.620894299485444,6.6221383,6.654296275,6.68645425,6.7256999625,6.764945675,6.7256999625,6.764945675,6.7256999625,6.764945675,6.7256999625,6.68645425,6.654296275,6.68645425,6.7256999625,6.764945675,6.7256999625,6.764945675,6.7256999625,6.764945675,6.79890203168173
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P23458,JAK1,JAK1(JH2domain-pseudokinase),6.48996559491909,6.695570621459545,6.866,6.785878505318805,6.866,6.883587823999999,6.901175648,6.9325792239999995,6.901175648,6.912960624,6.9247456,6.912960624,6.9247456,6.912960624,6.901175648,6.883587823999999,6.866,6.883587823999999,6.901175648,6.883587823999999,6.901175648,6.912960624,6.9247456,6.912960624,6.901175648,6.883587823999999,6.866,6.785878505318805,6.866,6.883587823999999,6.866,6.785878505318805,6.866,6.785878505318805,6.866,6.883587823999999,6.901175648,6.9088694822159304,6.91656331643186,6.9088694822159304,6.91656331643186,6.9088694822159304,6.91656331643186,6.9088694822159304,6.901175648,6.9088694822159304,6.91656331643186,6.91692150821593,6.91656331643186,6.9088694822159304,6.901175648,6.883587823999999,6.901175648,6.9088694822159304
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P29597,TYK2,TYK2(JH1domain-catalytic),6.44906407999195,6.298468691495975,6.44906407999195,6.465532039995975,6.482,6.508594056437655,6.53518811287531,6.658040018937655,6.53518811287531,6.633230056437655,6.731272,6.7560819625,6.780891925,6.7560819625,6.731272,6.633230056437655,6.53518811287531,6.508594056437655,6.53518811287531,6.508594056437655,6.482,6.508594056437655,6.53518811287531,6.508594056437655,6.482,6.4736158335,6.482,6.4736158335,6.482,6.508594056437655,6.482,6.4736158335,6.482,6.4736158335,6.482,6.508594056437655,6.53518811287531,6.633230056437655,6.731272,6.633230056437655,6.731272,6.633230056437655,6.53518811287531,6.508594056437655,6.482,6.508594056437655,6.53518811287531,6.633230056437655,6.53518811287531,6.508594056437655,6.482,6.4736158335,6.482,6.508594056437655
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P48736,PIK3CG,PIK3CG,6.13114566521889,6.042343101109445,6.13114566521889,6.225572832609445,6.32,6.41740705,6.32,6.41740705,6.32,6.41740705,6.5148141,6.45128805506981,6.5148141,6.45128805506981,6.38776201013962,6.353881005069811,6.38776201013962,6.4029931935698094,6.418224377,6.4029931935698094,6.38776201013962,6.4029931935698094,6.418224377,6.4029931935698094,6.38776201013962,6.353881005069811,6.38776201013962,6.353881005069811,6.38776201013962,6.353881005069811,6.38776201013962,6.40180010506981,6.4158382,6.40180010506981,6.4158382,6.4170312885,6.418224377,6.4665192385,6.5148141,6.4665192385,6.5148141,6.4665192385,6.418224377,6.4170312885,6.4158382,6.4170312885,6.4158382,6.4170312885,6.4158382,6.40180010506981,6.38776201013962,6.372758775045215,6.38776201013962,6.40180010506981
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P49760,CLK2,CLK2,6.38524298097431,6.344211118987155,6.38524298097431,6.442121490487155,6.40070763260993,6.3929753067921204,6.38524298097431,6.372407815487154,6.35957265,6.372407815487154,6.38524298097431,6.372407815487154,6.38524298097431,6.372407815487154,6.35957265,6.356726334244625,6.35957265,6.372407815487154,6.38524298097431,6.372407815487154,6.35957265,6.372407815487154,6.38524298097431,6.372407815487154,6.38524298097431,6.3902395902623095,6.39523619955031,6.3902395902623095,6.39523619955031,6.39797191608012,6.39523619955031,6.3902395902623095,6.38524298097431,6.372407815487154,6.38524298097431,6.3902395902623095,6.39523619955031,6.39797191608012,6.40070763260993,6.39797191608012,6.40070763260993,6.39797191608012,6.39523619955031,6.3902395902623095,6.38524298097431,6.3902395902623095,6.39523619955031,6.39797191608012,6.39523619955031,6.3902395902623095,6.38524298097431,6.372407815487154,6.38524298097431,6.3902395902623095
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P51617,IRAK1,IRAK1,6.73446800073403,6.778546369867016,6.73446800073403,6.77462013118363,6.73446800073403,6.60914337662917,6.48381875252431,6.467141401262155,6.45046405,6.467141401262155,6.48381875252431,6.596311226262155,6.627224922,6.555521837262155,6.48381875252431,6.467141401262155,6.48381875252431,6.503084673262155,6.522350594,6.574787757999999,6.522350594,6.574787757999999,6.627224922,6.574787757999999,6.522350594,6.5172420961638196,6.522350594,6.5172420961638196,6.522350594,6.574787757999999,6.522350594,6.5172420961638196,6.51213359832764,6.505608408034445,6.51213359832764,6.5172420961638196,6.522350594,6.574787757999999,6.627224922,6.574787757999999,6.627224922,6.574787757999999,6.522350594,6.5172420961638196,6.51213359832764,6.511901149163821,6.51213359832764,6.5172420961638196,6.522350594,6.5172420961638196,6.51213359832764,6.511901149163821,6.51213359832764,6.5172420961638196
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P53350,PLK1,PLK1,7.45682849682516,7.826508804912581,7.45682849682516,7.26173403115763,7.44709593803444,7.44689106901722,7.44709593803444,7.44689106901722,7.4466862,7.4377886,7.4466862,7.44689106901722,7.4466862,7.44689106901722,7.4466862,7.4377886,7.428891,7.398282925,7.428891,7.398282925,7.36767485,7.342137425000001,7.36767485,7.342137425000001,7.3166,7.30395065,7.2913013,7.26617857837703,7.2913013,7.30395065,7.2913013,7.26617857837703,7.2913013,7.26617857837703,7.2913013,7.26617857837703,7.24105585675406,7.26617857837703,7.273609,7.25733242837703,7.24105585675406,7.2127832653770305,7.184510674,7.125575119745051,7.0666395654901,7.07868248274505,7.0666395654901,7.050830196868585,7.0666395654901,7.050830196868585,7.03502082824707,7.008952645507771,7.03502082824707,7.050830196868585
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q56UN5,MAP3K19,YSK4,6.93276726935267,6.894544789176335,6.856322309,6.894544789176335,6.88894928829562,6.90505584414781,6.88894928829562,6.87263579864781,6.856322309,6.87263579864781,6.88894928829562,6.90505584414781,6.9211624,6.90505584414781,6.9211624,6.926964834676335,6.9211624,6.926964834676335,6.93276726935267,6.926964834676335,6.9211624,6.926964834676335,6.93276726935267,6.926964834676335,6.9211624,6.92023171651001,6.9211624,6.92023171651001,6.9211624,6.926964834676335,6.9211624,6.92023171651001,6.91930103302002,6.90412516065782,6.91930103302002,6.92023171651001,6.9211624,6.926964834676335,6.93276726935267,6.926964834676335,6.93276726935267,6.926964834676335,6.9211624,6.92023171651001,6.91930103302002,6.92023171651001,6.9211624,6.926964834676335,6.93276726935267,6.926964834676335,6.93276726935267,6.926964834676335,6.93276726935267,6.955163995512494
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q8IY84,MGC42105,NIM1,6.10132687226289,6.084984839131445,6.068642806,6.03135525126567,6.068642806,6.084984839131445,6.068642806,6.060483402999999,6.052324,6.060483402999999,6.068642806,6.084984839131445,6.10132687226289,6.084984839131445,6.068642806,6.060483402999999,6.068642806,6.084984839131445,6.10132687226289,6.084984839131445,6.068642806,6.084984839131445,6.10132687226289,6.084984839131445,6.10132687226289,6.084984839131445,6.10132687226289,6.084984839131445,6.10132687226289,6.145112956131445,6.10132687226289,6.084984839131445,6.068642806,6.060483402999999,6.068642806,6.084984839131445,6.10132687226289,6.145112956131445,6.18889904,6.145112956131445,6.18889904,6.145112956131445,6.10132687226289,6.084984839131445,6.068642806,6.084984839131445,6.068642806,6.084984839131445,6.10132687226289,6.145112956131445,6.18889904,6.145112956131445,6.18889904,6.24271887
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q8TBX8,PIP4K2C,PIP5K2C,7.23533654536426,6.788550823182129,6.341765101,6.45251368873779,6.43961840182693,6.440810525913465,6.43961840182693,6.390691751413465,6.341765101,6.390691751413465,6.43961840182693,6.440810525913465,6.44200265,6.440810525913465,6.43961840182693,6.390691751413465,6.43961840182693,6.390691751413465,6.43961840182693,6.390691751413465,6.4395,6.3984725000000005,6.4395,6.3984725000000005,6.4395,6.3984725000000005,6.4395,6.3984725000000005,6.4395,6.439559200913465,6.4395,6.439559200913465,6.43961840182693,6.439559200913465,6.43961840182693,6.440810525913465,6.44200265,6.5025700749999995,6.5631375,6.5025700749999995,6.5631375,6.5025700749999995,6.5631375,6.5025700749999995,6.44200265,6.440810525913465,6.43961840182693,6.440810525913465,6.44200265,6.440810525913465,6.43961840182693,6.439559200913465,6.43961840182693,6.440810525913465
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9BRS2,RIOK1,RIOK1,6.42788039732088,6.332872709660441,6.237865022,6.332872709660441,6.42788039732088,6.4862522843061345,6.42788039732088,6.367963198660441,6.308046,6.367963198660441,6.42788039732088,6.408436597292895,6.42788039732088,6.408436597292895,6.38899279726491,6.348519398632455,6.38899279726491,6.348519398632455,6.38899279726491,6.348519398632455,6.308046,6.348519398632455,6.38899279726491,6.348519398632455,6.38899279726491,6.348519398632455,6.38899279726491,6.348519398632455,6.38899279726491,6.408436597292895,6.38899279726491,6.348519398632455,6.308046,6.272955511,6.308046,6.348519398632455,6.38899279726491,6.408436597292895,6.42788039732088,6.408436597292895,6.38899279726491,6.348519398632455,6.308046,6.272955511,6.237865022,6.272955511,6.308046,6.348519398632455,6.38899279726491,6.356655160632455,6.38899279726491,6.356655160632455,6.38899279726491,6.408436597292895
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9C098,DCLK3,DCAMKL3,6.92946377933079,6.616584438665395,6.303705098,6.421162512782635,6.53861992756527,6.539617497419695,6.53861992756527,6.495970213782635,6.4533205,6.495970213782635,6.53861992756527,6.539617497419695,6.54061506727412,6.539617497419695,6.53861992756527,6.495970213782635,6.53861992756527,6.495970213782635,6.53861992756527,6.495970213782635,6.53861992756527,6.539617497419695,6.54061506727412,6.539617497419695,6.53861992756527,6.495970213782635,6.53861992756527,6.495970213782635,6.53861992756527,6.539617497419695,6.53861992756527,6.495970213782635,6.4533205,6.38545136031398,6.4533205,6.495970213782635,6.53861992756527,6.539617497419695,6.54061506727412,6.539617497419695,6.54061506727412,6.539617497419695,6.53861992756527,6.495970213782635,6.4533205,6.495970213782635,6.4533205,6.495970213782635,6.53861992756527,6.495970213782635,6.53861992756527,6.495970213782635,6.53861992756527,6.539617497419695
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9H2G2,SLK,SLK,6.33065424027723,6.520896181638615,6.711138123,6.79802670044708,6.711138123,6.588808699992814,6.46647927698563,6.466976213492815,6.46647927698563,6.466976213492815,6.46747315,6.492942075,6.518411,6.492942075,6.518411,6.6147745615,6.518411,6.507572323,6.518411,6.507572323,6.496733646,6.507572323,6.518411,6.507572323,6.518411,6.507572323,6.518411,6.507572323,6.518411,6.507572323,6.518411,6.57948675,6.6405625,6.57948675,6.6405625,6.6758503115,6.711138123,6.7552010385812995,6.7992639541626,6.7552010385812995,6.711138123,6.6758503115,6.6405625,6.60821375,6.575865,6.547138,6.575865,6.60821375,6.575865,6.547138,6.518411,6.508307273190516,6.518411,6.547138
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9H4B4,PLK3,PLK3,7.24389887833049,7.381851324165245,7.51980377,7.381851324165245,7.24389887833049,6.9897037004947045,6.73550852265892,6.74993988632946,6.76437125,6.74993988632946,6.76437125,6.794506125,6.76437125,6.794506125,6.76437125,6.74993988632946,6.76437125,6.74993988632946,6.76437125,6.74993988632946,6.73550852265892,6.74993988632946,6.76437125,6.74993988632946,6.73550852265892,6.73361826132946,6.73550852265892,6.73361826132946,6.73550852265892,6.74993988632946,6.73550852265892,6.73361826132946,6.731728,6.7213523004999995,6.731728,6.7322113,6.7326946,6.73410156132946,6.73550852265892,6.73410156132946,6.7326946,6.7322113,6.731728,6.7213523004999995,6.710976601,6.7071805005,6.710976601,6.7213523004999995,6.731728,6.7213523004999995,6.731728,6.7213523004999995,6.731728,6.7322113
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9NSY1,BMP2K,BIKE,6.56814346795872,6.61816182347936,6.56814346795872,6.61816182347936,6.668180179,6.6919766645,6.71577315,6.6919766645,6.668180179,6.6439362395,6.668180179,6.6919766645,6.71577315,6.6919766645,6.668180179,6.6715343895,6.668180179,6.6439362395,6.668180179,6.6439362395,6.6196923,6.6439362395,6.668180179,6.6439362395,6.6196923,6.609428876,6.6196923,6.609428876,6.6196923,6.6439362395,6.6196923,6.6439362395,6.668180179,6.6439362395,6.668180179,6.6715343895,6.6748886,6.6824818,6.690075,6.6824818,6.690075,6.6824818,6.6748886,6.6715343895,6.668180179,6.6715343895,6.6748886,6.6824818,6.690075,6.6824818,6.6748886,6.6715343895,6.6748886,6.6824818
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9NYY3,PLK2,PLK2,7.29666951507188,7.41279845403594,7.29666951507188,7.27983475753594,7.263,7.110787549090309,7.0316515,6.99511329909031,6.95857509818062,6.93147734909031,6.95857509818062,6.99511329909031,6.95857509818062,6.99511329909031,6.95857509818062,6.93147734909031,6.9043796,6.886480050528565,6.9043796,6.886480050528565,6.86858050105713,6.886480050528565,6.9043796,6.886480050528565,6.9043796,6.886480050528565,6.9043796,6.886480050528565,6.9043796,6.93147734909031,6.9043796,6.886480050528565,6.9043796,6.886480050528565,6.9043796,6.93147734909031,6.9043796,6.93147734909031,6.95857509818062,6.93147734909031,6.9043796,6.886480050528565,6.86858050105713,6.848042806528564,6.827505112,6.848042806528564,6.86858050105713,6.886480050528565,6.86858050105713,6.848042806528564,6.86858050105713,6.848042806528564,6.86858050105713,6.886480050528565
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9P2K8,EIF2AK4,"GCN2(Kin.Dom.2,S808G)",6.45877728847007,6.389070963235035,6.319364638,6.389070963235035,6.45877728847007,6.5707303000710695,6.45877728847007,6.389070963235035,6.319364638,6.389070963235035,6.45877728847007,6.5707303000710695,6.68268331167207,6.5707303000710695,6.45877728847007,6.389070963235035,6.319364638,6.389070963235035,6.45877728847007,6.389070963235035,6.45877728847007,6.512089134235035,6.56540098,6.512089134235035,6.51437277478696,6.486575031628515,6.51437277478696,6.486575031628515,6.51437277478696,6.486575031628515,6.45877728847007,6.4571117658781,6.45877728847007,6.4571117658781,6.45877728847007,6.486575031628515,6.51437277478696,6.53988687739348,6.56540098,6.53988687739348,6.56540098,6.53988687739348,6.51437277478696,6.486575031628515,6.45877728847007,6.4571117658781,6.45877728847007,6.486575031628515,6.51437277478696,6.486575031628515,6.45877728847007,6.4571117658781,6.45877728847007,6.486575031628515
