Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_rank_ensemble_54,rmse_rank_ensemble_53,rmse_rank_ensemble_52,rmse_rank_ensemble_51,rmse_rank_ensemble_50,rmse_rank_ensemble_49,rmse_rank_ensemble_48,rmse_rank_ensemble_47,rmse_rank_ensemble_46,rmse_rank_ensemble_45,rmse_rank_ensemble_44,rmse_rank_ensemble_43,rmse_rank_ensemble_42,rmse_rank_ensemble_41,rmse_rank_ensemble_40,rmse_rank_ensemble_39,rmse_rank_ensemble_38,rmse_rank_ensemble_37,rmse_rank_ensemble_36,rmse_rank_ensemble_35,rmse_rank_ensemble_34,rmse_rank_ensemble_33,rmse_rank_ensemble_32,rmse_rank_ensemble_31,rmse_rank_ensemble_30,rmse_rank_ensemble_29,rmse_rank_ensemble_28,rmse_rank_ensemble_27,rmse_rank_ensemble_26,rmse_rank_ensemble_25,rmse_rank_ensemble_24,rmse_rank_ensemble_23,rmse_rank_ensemble_22,rmse_rank_ensemble_21,rmse_rank_ensemble_20,rmse_rank_ensemble_19,rmse_rank_ensemble_18,rmse_rank_ensemble_17,rmse_rank_ensemble_16,rmse_rank_ensemble_15,rmse_rank_ensemble_14,rmse_rank_ensemble_13,rmse_rank_ensemble_12,rmse_rank_ensemble_11,rmse_rank_ensemble_10,rmse_rank_ensemble_9,rmse_rank_ensemble_8,rmse_rank_ensemble_7,rmse_rank_ensemble_6,rmse_rank_ensemble_5,rmse_rank_ensemble_4,rmse_rank_ensemble_3,rmse_rank_ensemble_2,rmse_rank_ensemble_1
CC1=CC(=NN1C1=CC=CC=C1)C(=O)NC1=CC=C(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)C=C1,MZTUKIVBKFNLSN-UHFFFAOYSA-N,TPKI-35,Q92772,CDKL2,CDKL2,7.204945494791949,6.5230512847525235,6.532044047930016,6.533177108067806,6.545470469716803,6.54664553934169,6.540847111138173,6.529535467197175,6.537098835960168,6.546077514168696,6.553925735442603,6.543901663699618,6.5436136167233,6.5553323533700425,6.569973130867999,6.583491154284132,6.574888315491356,6.571014974172552,6.580327138202313,6.561741606574381,6.580926149463776,6.5592192331868535,6.53009127365234,6.5414290924554175,6.536618374327932,6.533251371619482,6.51471783932919,6.5228294939469755,6.525373134197685,6.541934816951716,6.557412811632169,6.580707311665543,6.610074715190409,6.616377383590066,6.64249335831943,6.647770069964086,6.655408138973495,6.6383789852574075,6.635778746697936,6.624920579493992,6.607204363704157,6.610309782793693,6.6391986904798355,6.593991098440193,6.6042214183015435,6.582910638381934,6.571208322455124,6.544114971341851,6.534735704754178,6.513938023150158,6.297616837677309,6.213009457823899,6.4488614756448595,6.637169961
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,O14976,GAK,GAK,7.271157440857649,6.445955402456447,6.455368808941303,6.451898218290069,6.463178132579934,6.458290983371023,6.4566121762454936,6.458196432274127,6.462080928794619,6.470092808880898,6.476198272117827,6.490644250517031,6.497742467228757,6.509454674986947,6.492891515167974,6.49666650984015,6.48334535591683,6.488156666765619,6.495923421104874,6.493826663582055,6.5021672042636665,6.497362601105403,6.501685306424329,6.504416927011749,6.5048017964195814,6.498225384273452,6.4767223047211955,6.482829165811956,6.478081114878439,6.487204509765557,6.485537805306556,6.499961994983326,6.5011951250141164,6.525929950907478,6.529182747336463,6.538666572414565,6.564966245927293,6.556493971918737,6.570621153010251,6.537527432112945,6.545435263097183,6.52278282309235,6.504951623872211,6.488824360099493,6.483398377263892,6.4644927784470125,6.484362703715732,6.450902616772501,6.410271520348812,6.393130447837626,6.405565463812752,6.374668108578616,6.6007794576074765,6.724229666
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,O43683,BUB1,BUB1,7.039835168000472,6.219920078855418,6.2319215313954786,6.215007763710682,6.226438293239389,6.22652821940687,6.219196355838865,6.219928715132532,6.224952921151207,6.234962733550716,6.242509703834287,6.260197790967319,6.2602624401202895,6.275173884788171,6.265504743039646,6.271489113842279,6.270017245659533,6.276141925071104,6.283727156921393,6.280126449266053,6.298572064423619,6.299466487153201,6.310858259700435,6.319735241066534,6.319113716834971,6.312239396939172,6.302325955939648,6.312845164621103,6.322004568336942,6.336905861176724,6.33433509208651,6.347553281696397,6.348086701356047,6.390457654975906,6.405241720158207,6.408566396854742,6.439434809903302,6.452744336012538,6.466144171457323,6.449506504346451,6.488068345810899,6.503178619574116,6.487791346481526,6.491112067072817,6.439344250812622,6.428037563849637,6.453416374584991,6.4340473000634795,6.418751564151011,6.428159953164086,6.383632503772452,6.3949517338373765,6.524989089906542,6.490626530000001
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P45983,MAPK8,JNK1,7.225359242658105,6.40891300265677,6.419579119220413,6.406271302018021,6.411843183544797,6.4129038746452895,6.410823164803673,6.410987672802043,6.417660127586319,6.42343357459698,6.434201379817938,6.4462471661818,6.448167522461485,6.4499502368322235,6.431410069669652,6.434363674830857,6.4321906954367085,6.428578685468558,6.443505434584567,6.440449715847383,6.457889487032033,6.449971552365105,6.444847252323169,6.443266573434146,6.443533238212559,6.442434045070589,6.45703177447291,6.470880866533226,6.486956454543356,6.489128235668839,6.520244496619952,6.546005089849759,6.549642192122687,6.5837408418413546,6.6031383127102705,6.615122446680866,6.657693587194311,6.670588665766164,6.670727679873733,6.680572401739088,6.66469023300159,6.694457759528938,6.720722067134119,6.7153743563489,6.68938541024658,6.697211426082055,6.697028727071596,6.744648305310816,6.731968010990166,6.726205075946005,6.756058577305912,6.781861479685535,6.876404552990654,6.705042355
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P45984,MAPK9,JNK2,7.281918310808143,6.454888782807987,6.4676699253959455,6.45233082382474,6.464404941313078,6.469385910501218,6.466919696212289,6.46807441129361,6.47522836249468,6.481051336450919,6.492004278544981,6.5017842751785695,6.501611516550716,6.500256883587523,6.48864291458044,6.494636012542863,6.495059271401784,6.482443738228985,6.494909371629381,6.497462601308244,6.517443190402659,6.512967340840024,6.507664081116085,6.513688321908794,6.508467852479099,6.510220780334252,6.518380965171736,6.535915939932022,6.551896576371408,6.549066601052142,6.568581113463778,6.595771904170212,6.592167995427732,6.628581852407294,6.645482424768771,6.659988329700825,6.704441223314048,6.7215021526626675,6.726946045905147,6.736909193125432,6.7381476098547815,6.767255682056778,6.798773447988711,6.799949609516567,6.829886537740261,6.831394488571695,6.8420627867754025,6.901973725100621,6.9349346144366395,6.976620632157391,7.004003419484498,7.093538316075472,7.184618012672897,6.955557914
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P45985,MAP2K4,MEK4,6.90918040938083,6.079136170361706,6.089407785193026,6.071579926745142,6.08262149942784,6.083922933099363,6.077912469407147,6.074778771525096,6.079462750940003,6.087296063153904,6.093796230980155,6.108100785066019,6.115414006362393,6.127318119095137,6.111175567404798,6.114653801112543,6.110505303571995,6.11022359498395,6.120197329161812,6.127270422751271,6.142483917307277,6.140559288530126,6.131817806317306,6.114448459655877,6.106021019851439,6.091388479115479,6.0793334503588525,6.086600522318824,6.092182604454995,6.114068435054228,6.119946600426214,6.134398297275761,6.156966098229601,6.187065958880658,6.194038231566872,6.190157098087154,6.212362640860215,6.211528774219331,6.220654134749347,6.2128973464588855,6.181460342997766,6.153373811608196,6.135633886219097,6.110344372503737,6.1123038722818475,6.099457520019415,6.082149100021626,6.075607369866047,6.033635186544268,5.9836925465083795,5.909446904618513,5.805092668591195,5.980389719682242,6.157438888999999
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P48730,CSNK1D,CSNK1D,7.323921558317796,6.505837954186446,6.5182558506704105,6.508596410205239,6.518099411167416,6.52122219828023,6.516572741240395,6.516119826544914,6.522282286318799,6.529344008842977,6.540102071506214,6.550655398991807,6.557537913874263,6.55168794366015,6.543453853233514,6.551315705466849,6.5433737194679384,6.548579473244932,6.564213507124999,6.576199276438454,6.599922919610337,6.598306041350223,6.59447080969908,6.602119854296218,6.610324185522471,6.604899174434593,6.619856647552877,6.6215272974931905,6.633358657205711,6.624455517928535,6.637520195774814,6.673539167533576,6.671580251505441,6.715329189059207,6.711327022466611,6.728481052357056,6.755244162350773,6.786132523990132,6.854857409380477,6.855224723516418,6.875626563126429,6.929263066232492,6.974522247847208,6.986639436265445,6.996519978777929,6.979111552165455,6.967638372461522,7.0594623863901065,7.093705972625463,7.119008502658723,7.1213117477153,7.18612470290566,7.286003801514019,7.107377903000001
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P49674,CSNK1E,CSNK1E,7.198268277613428,6.37478550115432,6.387670769096547,6.375306628668751,6.387171866983785,6.382366329116382,6.375934644604564,6.376795803363818,6.383149799241603,6.394148358223802,6.402855791595996,6.412977325175679,6.418686296847671,6.434828109294403,6.434037774895941,6.4393724207739185,6.435734192999554,6.431841648540839,6.4442936300277,6.448118731261959,6.469833267842837,6.465772948285181,6.459531675058019,6.462852945942517,6.470808560037555,6.466620281805606,6.4695092418146976,6.479150450151641,6.489002740609701,6.487609866207492,6.483892224791592,6.513991072647684,6.514675634324514,6.549379406978961,6.5489223348734615,6.559204610388749,6.5872137141421,6.59206607176775,6.639333406295905,6.656348050048445,6.648534707555118,6.67278725933358,6.699537877563838,6.714721335328671,6.724170639180109,6.751259349465127,6.738068399651751,6.787755854322584,6.835650666644539,6.866252865935241,6.781119687503355,6.8447605549937105,6.904894086392524,6.859641986000001
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,P53779,MAPK10,JNK3,7.246634402172388,6.4297479169633736,6.441290756316478,6.434515619919554,6.446541424990523,6.446359593102735,6.444145407406435,6.443244236474277,6.44764921555764,6.456027949212636,6.466157750843494,6.473724366578768,6.472860289029776,6.484457959766189,6.487487454865267,6.4877409917319175,6.496016791782111,6.482183830415967,6.499898145901117,6.5001119624566055,6.520134506586593,6.515714659806942,6.515045314710273,6.51177148770894,6.5072481416372225,6.499756834344922,6.504988462544723,6.524464220167766,6.542687710589172,6.545012784500683,6.569423067894785,6.5950987316066545,6.595474296299876,6.6309690925963,6.639406503403949,6.653500511169023,6.691271421550079,6.701481695634929,6.707238406939473,6.737097327323358,6.748581520305214,6.781697911543216,6.814257900221594,6.828534929367287,6.741931811977712,6.738957090894966,6.744288660650334,6.779180348607668,6.795745295964199,6.81711825654976,6.823237062129193,6.904122177119497,7.068928754785047,7.144432903
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15418,RPS6KA1,RSK1(Kin.Dom.2-C-terminal),6.797164217134947,5.973454899973488,5.9836137259322975,5.97603514931147,5.986817617512993,5.990174140021541,5.987444909152776,5.986062581674443,5.990048522774095,5.9985901974919065,6.000349084474367,6.005008369919862,6.0146244904160895,6.026687956674011,6.0237151607272255,6.030401876779173,6.029692130024886,6.030541340393071,6.034734984782018,6.043402597157294,6.057488193604162,6.051312444334376,6.056610164380805,6.057314119884961,6.047884607376303,6.039484904518033,6.04075707326136,6.043109506755539,6.044914972361799,6.064720021693697,6.0706529278872905,6.090457393460947,6.120480518843131,6.133352680230386,6.1538827701623005,6.148900916016898,6.175732252984673,6.1549332044238465,6.185207512133551,6.165406969400513,6.1692297709283634,6.157023494098336,6.161206182816772,6.140652229312359,6.121505760806791,6.076689482365395,6.120481651149573,6.128121486862455,6.091337096472157,6.103179378114986,6.1324633513113,6.1413436959874215,6.221471721140187,6.338731003
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q15759,MAPK11,p38-beta,7.361210744911534,6.545125801032196,6.555979503454174,6.530555680945968,6.542841933640059,6.548089695319106,6.542843363668775,6.544264098772193,6.552703803389293,6.564762030040957,6.573628426258027,6.587380824945942,6.590238859019299,6.605286018975189,6.615298640616967,6.617552182821548,6.614387215382812,6.614822282846406,6.625535760693618,6.637532584398677,6.655735674501204,6.648573999193808,6.645259768351968,6.627426039985882,6.630623661048888,6.625444905899079,6.638644952178395,6.651291463207136,6.649850448350603,6.677911081686,6.694787649666935,6.721125197946213,6.72195661940314,6.763027212953252,6.795887070777314,6.8161964198617655,6.851380271284261,6.8435473764076855,6.859259040462377,6.856377872062423,6.873114714833095,6.85032510891668,6.7953990108797395,6.79595210822265,6.7867678511757745,6.785347588934738,6.797739987674832,6.78653840841353,6.796963792244758,6.815620785783193,6.783308827132531,6.816170761597484,6.745333864429906,6.967476361
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q16539,MAPK14,p38-alpha,7.639407783219365,6.824043164291016,6.839069912050939,6.821494218160575,6.83216659123303,6.832616137461713,6.8356015672218025,6.838226022246204,6.848288918159226,6.856140905123799,6.864266849229559,6.873471057448628,6.879081688134385,6.877002628657271,6.889728026339302,6.899944560694679,6.8961505664553275,6.903825683144322,6.923178651406573,6.947157801651362,6.964959900827274,6.954784640554046,6.952314533039795,6.9236352104881,6.934614260827099,6.924125714939752,6.9435742687511715,6.965351007013394,6.961502250198173,6.978917298441741,6.997051389214908,7.0244120397463705,7.059767416623992,7.098924110074849,7.138065731602964,7.1716428083878805,7.228308426338996,7.1937769425801,7.2239593002647995,7.247196291343277,7.273945843363926,7.232714541165081,7.174820435280087,7.1985790470000195,7.231258666022244,7.246601169291905,7.278160866290488,7.2458944009028485,7.259706408810087,7.29673990373968,7.255754199721854,7.328121235987422,7.401958787121496,7.398973893
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q6P2M8,PNCK,CAMK1B,6.935565529958618,6.115786976076117,6.1257017025084615,6.093124667422272,6.104224666520366,6.104239036134381,6.095686385401325,6.095005954102636,6.100600880005204,6.10660856861537,6.114403466899394,6.126351842102306,6.132178654848151,6.140089259813148,6.132894615782266,6.120981856615038,6.122159301912178,6.101367744203849,6.110360321521711,6.120530121065333,6.136689552556156,6.123068582503269,6.109323029940887,6.0972932126178065,6.092244963759433,6.086973504142179,6.077366095356287,6.0855097245113186,6.088750529225236,6.109508122413361,6.116120660708689,6.128253709267422,6.161768132147837,6.196007351153117,6.194991873260536,6.189726804481727,6.224234387096309,6.195856006354062,6.195728158831571,6.194534269745658,6.156221083324344,6.157215351940207,6.168789716554448,6.150688632531891,6.086521696134725,6.061779068915984,6.0371122030004765,6.005838082555439,5.963577699263079,5.904292184508813,5.945082154842378,5.863270503549673,5.804978420971963,6.311401686
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q8NI60,CABC1,ADCK3,6.716039145992677,5.893481280146345,5.904670525269596,5.898863355949656,5.9058354541568034,5.904494758422643,5.9008636004530635,5.898812614387978,5.903480783963619,5.91148141865954,5.916678066971845,5.923948416339782,5.917605930980433,5.928900625588692,5.927194262225098,5.936691932139659,5.932314047865556,5.929791416944921,5.94060791580718,5.933918233529768,5.949379676449357,5.944827799619562,5.946604398769747,5.926680800563888,5.9231112046259415,5.909685513130811,5.915730733783424,5.916930776070824,5.917518959694535,5.936679755724193,5.93045635201895,5.940273029937088,5.959673637834671,5.986920553471624,6.011132378344032,5.9995436901358925,6.0183049072847234,5.992282243734256,5.997531975633687,5.983120157690018,6.006237435505959,5.987468137197857,5.975914103335847,5.957217049427575,5.961023009376693,5.929083487419453,5.919251953808796,5.920465352569549,5.898046455881324,5.871273224489727,5.886598244310503,5.821656550213837,6.062284618542057,6.214693596
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9BZL6,PRKD2,PRKD2,6.944594220621161,6.124232866116034,6.134797250329801,6.1335721230485225,6.1447818101618745,6.144934129244058,6.141507393527846,6.142273893016311,6.147887782280722,6.154400118950099,6.1602096745301695,6.176236302677166,6.181310283083005,6.183960844659176,6.168787308300646,6.174577094106148,6.170607324429127,6.171711618960129,6.182258128808898,6.171064079735015,6.188093115542191,6.1778004263287825,6.186850072999659,6.194713576471829,6.189073521311764,6.176237366598656,6.1649489004023454,6.174032880899963,6.172002631284763,6.198293744910723,6.178611148645933,6.197421143884156,6.230068862801913,6.260184893616266,6.2856685342217915,6.286015120236718,6.325866699148222,6.320314055642448,6.348332953599321,6.330950291458008,6.325869546823903,6.331105571855601,6.331429956175078,6.345102596463628,6.288393197660394,6.296113265619865,6.328570998338958,6.329669247945654,6.329479818500319,6.359352973525379,6.363498245226479,6.454947747283019,6.654448467457945,6.573425667000001
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NRP7,STK36,STK36,6.71902390138933,5.899467004594384,5.910170388543978,5.907289294605934,5.912676333360248,5.905576592997528,5.9047474293909605,5.904832809353717,5.909055555023027,5.914108993197036,5.919315463100512,5.930819859025504,5.940950066415537,5.9484304922665165,5.938446884217046,5.946255845582069,5.939815754795792,5.938166611275919,5.950456099101617,5.96450074376806,5.979110986901865,5.973534115151417,5.980580201037557,5.977296617061507,5.966351019432373,5.943897223730484,5.9519800200569,5.955043337619263,5.963361149902247,5.9735296864233565,5.969686463693315,5.981615474509456,6.003461291838927,6.027289195118888,6.047501482256308,6.03622021558259,6.056593587696111,6.0613888569975884,6.0433618048681605,6.048090165137463,6.080351988784829,6.079225539329986,6.097826806271326,6.076238557049928,6.106972354743255,6.086544772280722,6.049985790906745,6.067650787973946,5.9911565569796075,5.898301812718072,5.950031581656673,5.863582082742138,6.088336365009345,6.170129464
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9NYL2,ZAK,ZAK,6.727197418462924,5.904875126626053,5.917165141243442,5.917856801570507,5.928481497981546,5.914632795593729,5.905564455034686,5.902566466280564,5.907266753188945,5.912201377904839,5.913617213946131,5.926694219600846,5.932860111136931,5.938649134446278,5.9457165792884865,5.957604754885064,5.951975035150565,5.955507040854438,5.957345671551074,5.973157008247327,5.969945797331967,5.957039233292071,5.964936920538575,5.939820758918409,5.924720448212959,5.91936898373479,5.919746366738753,5.927484522025065,5.9209954512342415,5.936873532649282,5.909502106612097,5.918778891986615,5.945991404153356,5.975955025730262,6.003076172197533,5.992913277591584,6.015475355727478,6.00575711498952,6.018500921582725,5.999805124904323,6.020789668958718,5.994627770605044,5.962123271659016,5.943079343238493,5.9880552848596915,5.984279491378191,5.968446609208381,5.933384290594807,5.899420529910505,5.854517830739793,5.865249940672081,5.818875102955975,5.8694285081308415,5.7334231550000005
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UBE8,NLK,NLK,7.141496423889098,6.316175868141193,6.323620698772124,6.319605896944075,6.33429475364903,6.328629089545795,6.322420156076721,6.321820716126506,6.3289933743245825,6.339653421416829,6.3482903423568064,6.3542721510602,6.3561823049892805,6.369853221011961,6.356825634848314,6.366158971494999,6.371249746546089,6.360973192260265,6.373299975715885,6.378321855664232,6.394617849216719,6.384641930662933,6.382681470021467,6.36982696957156,6.3667932474363,6.367704274536221,6.360412428413763,6.370877365692148,6.3794925262476445,6.388740411544007,6.388548504290909,6.407529050585574,6.400186072130755,6.431421646135425,6.439701813728389,6.445966530319609,6.475524870113878,6.4754398717036645,6.483231479651749,6.475644872143123,6.505777010798348,6.493388835225804,6.506247566499831,6.505398780524864,6.502652005460408,6.4821164728461795,6.488316802922724,6.487592986351862,6.416539516270597,6.365694282990825,6.203893789984692,6.123830793798742,6.304090880504672,6.465143041
CC1=CC=CC(C2=C(N(C=CN=C3)C3=N2)C4=CC=NC(NC5CCCCC5)=N4)=C1,WVTJDZKJXWDTPS-UHFFFAOYSA-N,AKI00000063a,Q9UK32,RPS6KA6,RSK4(Kin.Dom.2-C-terminal),6.888524963259057,6.068480824903855,6.079077491079745,6.071929153333456,6.082500011519312,6.077338446932643,6.071917489456957,6.070364510339729,6.074551687760514,6.083621503138829,6.085989539832108,6.087268676387906,6.093308717897494,6.105980471192275,6.0963192342333565,6.104598071972184,6.102429265116406,6.111577986968492,6.116737890899567,6.113715751827569,6.12871810509469,6.121524219414458,6.129363700117596,6.1326891127147585,6.128392203605183,6.122508079113916,6.115661801581531,6.116326747961568,6.120580613524982,6.137824433708054,6.146676867738599,6.164925408509311,6.174157081103144,6.188060905428256,6.212182094392834,6.211692742011254,6.229232115286474,6.196358666156806,6.224457478413678,6.2028981167940085,6.229825295849287,6.219640481634257,6.220623192989306,6.188657933802924,6.22166752791874,6.193985062592216,6.192748307342816,6.1690896667611,6.106215983927873,6.052857430898895,6.01774243735891,5.888413155572327,6.074158239588785,6.435498734
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P10721,KIT,KIT,7.898175701342537,6.661787689216272,6.673484753175395,6.671478004196035,6.684146419122668,6.684092495378188,6.678092769896131,6.67806633165953,6.686114013269797,6.689941466961287,6.694904815345632,6.705552768095216,6.719032105700128,6.724207425523518,6.732136197956365,6.718849397933908,6.712589370036904,6.710173020029868,6.702799787427537,6.715033584749911,6.720038079453057,6.7207020969319355,6.711476202453656,6.712044166009384,6.71804069392856,6.728974967504607,6.7426867143693965,6.7452854756954785,6.742407145129652,6.754403261518948,6.748852326721959,6.753932716871724,6.778440995805783,6.778358531370276,6.79737705387197,6.81821426129363,6.864220532119724,6.869054651204673,6.855745653475123,6.825853932178002,6.812192790715025,6.7962562609382875,6.77353743128435,6.776644514856199,6.7779132841767495,6.780294675822834,6.787503499307612,6.79014251802738,6.79742547228406,6.810109880329902,6.856880917202124,6.862270476779874,6.78507334306542,6.754719402
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P45983,MAPK8,JNK1,7.609197211067378,6.394140840139343,6.405987372304456,6.3938849633233295,6.396032285281283,6.3983997420339405,6.39233409160785,6.393191621835204,6.398587758877772,6.404384226365557,6.413430044633848,6.416301488277829,6.410495276330949,6.41695116398779,6.409197474636941,6.388734644687897,6.375468636025929,6.380782896470705,6.387118799162084,6.395097679729196,6.4121593612091505,6.404176037234184,6.388755205764123,6.406203706553314,6.410118550230343,6.423956972864618,6.449655729511678,6.434087883890011,6.454151910163339,6.439778568634517,6.465100638868195,6.484356669614523,6.497251775808531,6.507151839230263,6.550839443355135,6.56381101446324,6.598634724989097,6.619416402616458,6.651225467399952,6.659167276234843,6.641642068609872,6.655398522556994,6.684776391483788,6.666420640155035,6.661355808168817,6.664218059807361,6.662128368597307,6.734822643337849,6.773757888904894,6.8096379295062,6.721475158506068,6.733585698603774,6.703559561476634,6.529405056999999
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P46734,MAP2K3,MEK3,7.290309211455427,6.068573487366212,6.078492268372015,6.06323772733423,6.071124739584667,6.074768021011826,6.066369214364333,6.06616770187329,6.07189656703201,6.080949803525628,6.089718495550282,6.098080404366268,6.110394958707505,6.123933208238401,6.115371252669805,6.096193398303539,6.083690061293055,6.09310205847172,6.0962419496836615,6.098505596913359,6.108455189126545,6.107408097796128,6.0926335944035275,6.113924063016528,6.103706903786483,6.106896572833604,6.123414227719838,6.099811025956907,6.109619953414547,6.10136998517552,6.118865475623904,6.132801690725521,6.1251193965805015,6.135546875029806,6.147835788329612,6.140979631670589,6.169678120974791,6.185284161242141,6.212749344552747,6.202817861485452,6.15180333796578,6.153062086453916,6.151346656167085,6.141180040610842,6.057018266442917,6.044617339084538,6.064664086604065,6.102446573098092,6.159143361152164,6.226261216907765,6.024549650869488,6.0389966453333335,6.187664558018692,6.315909402
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P49759,CLK1,CLK1,7.637246267588325,6.41209714201521,6.427005671614271,6.424060963037424,6.430634687682949,6.425976982539013,6.418846712381387,6.419386349983768,6.42477512762343,6.435907660331763,6.438886840935481,6.438349389221109,6.450730965277502,6.465331651712633,6.454985090208268,6.436980310979788,6.424909308589629,6.423521425891449,6.428400435835167,6.425120937571193,6.43305087956737,6.432231939512278,6.414558737883496,6.439351116746966,6.43319062290893,6.435734511333692,6.458463546972624,6.453614355435371,6.463724998579199,6.447216033206624,6.448317158931059,6.464955657189491,6.42760012639541,6.436844773766674,6.440145090760914,6.446130488277443,6.475335419630297,6.476033642827638,6.519784110218397,6.508452541847499,6.500579243733063,6.478699386350139,6.450127404684685,6.426420555707768,6.466594234704014,6.460899378584466,6.495585015750025,6.50632158314991,6.5002700232508674,6.5284443209019924,6.397722408660904,6.3606904604150944,6.423996844915889,6.384734489
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P51956,NEK3,NEK3,7.2991120921563235,6.0758186757662065,6.087284015542261,6.077190285350663,6.088247072565173,6.088207096621518,6.0796289401527535,6.074875800537838,6.080734283908648,6.089842756333585,6.0958590538254285,6.100623501219888,6.109175580872455,6.122208164668603,6.110126984020313,6.09243040142713,6.079860217900691,6.073136861072096,6.074742489305961,6.081871840306112,6.101774691886876,6.101539751320388,6.084949043417552,6.105411727676158,6.098908491780991,6.098883100224547,6.111754658792573,6.087144357787514,6.094263744643908,6.090044163019788,6.096963804826313,6.115661073216649,6.089931243271961,6.093885573388816,6.107029975950223,6.102532740392629,6.126324917992305,6.137409922109588,6.147275696153162,6.136808743174401,6.145954945350305,6.173003016278771,6.15667672470095,6.139119300140915,6.143049904597885,6.13329930620352,6.135390063840555,6.16580144637281,6.154307348721985,6.149961708096512,5.964409711921075,5.900307099773586,6.1582233333084115,6.334127716
