Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,spearman_mean_ensemble_1,spearman_mean_ensemble_2,spearman_mean_ensemble_3,spearman_mean_ensemble_4,spearman_mean_ensemble_5,spearman_mean_ensemble_6,spearman_mean_ensemble_7,spearman_mean_ensemble_8,spearman_mean_ensemble_9,spearman_mean_ensemble_10,spearman_mean_ensemble_11,spearman_mean_ensemble_12,spearman_mean_ensemble_13,spearman_mean_ensemble_14,spearman_mean_ensemble_15,spearman_mean_ensemble_16,spearman_mean_ensemble_17,spearman_mean_ensemble_18,spearman_mean_ensemble_19,spearman_mean_ensemble_20,spearman_mean_ensemble_21,spearman_mean_ensemble_22,spearman_mean_ensemble_23,spearman_mean_ensemble_24,spearman_mean_ensemble_25,spearman_mean_ensemble_26,spearman_mean_ensemble_27,spearman_mean_ensemble_28,spearman_mean_ensemble_29,spearman_mean_ensemble_30,spearman_mean_ensemble_31,spearman_mean_ensemble_32,spearman_mean_ensemble_33,spearman_mean_ensemble_34,spearman_mean_ensemble_35,spearman_mean_ensemble_36,spearman_mean_ensemble_37,spearman_mean_ensemble_38,spearman_mean_ensemble_39,spearman_mean_ensemble_40,spearman_mean_ensemble_41,spearman_mean_ensemble_42,spearman_mean_ensemble_43,spearman_mean_ensemble_44,spearman_mean_ensemble_45,spearman_mean_ensemble_46,spearman_mean_ensemble_47,spearman_mean_ensemble_48,spearman_mean_ensemble_49,spearman_mean_ensemble_50,spearman_mean_ensemble_51,spearman_mean_ensemble_52,spearman_mean_ensemble_53,spearman_mean_ensemble_54
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,P53350,PLK1,PLK1,7.45682849682516,7.826508804912581,7.239339203275054,7.196164293828815,7.24635062266994,7.279739885558284,7.306131530478529,7.313824445418713,7.266240062594411,7.28250515633497,7.317358233031791,7.35143436851112,7.31894755239488,7.400908997086097,7.280030797280356,7.178762372450334,7.167240142469049,7.16819961644299,7.283029017103885,7.250233658748691,7.253393960713039,7.25511702158972,7.309857324998862,7.306990597155329,7.289861864069547,7.241400768187036,7.228173602698627,7.185969297658399,7.32907694256673,7.34151162591733,7.310876087672839,7.292430684918175,7.2935738528564436,7.231465561910911,7.2454070487134565,7.235212382705832,7.2298018001528925,7.235821858043606,7.236790759119411,7.191987482891426,7.179081349162367,7.158892730735609,7.119002816649121,6.9592020039952125,6.945206501684208,6.948369955995421,6.9469379029104115,6.945049259099778,6.979734274220191,6.965867078595787,6.9273206652899875,6.832564498649796,6.940849715656403,35.59562938891314
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q56UN5,MAP3K19,YSK4,6.93276726935267,6.894544789176335,6.520696526117557,6.698788216803372,6.736820431101822,6.767544092584852,6.745274122215587,6.725268622563639,6.658138820056568,6.715391988050911,6.7435036709553735,6.763008425181786,6.8350801005524175,6.796392906404927,6.842724912644599,6.888890418104311,6.871543425557065,6.877713547137228,6.956152582340532,6.922816793223505,6.879801707831909,6.919726584748641,6.957816907150874,6.930419265897892,6.92352603647796,6.923363536344962,6.9552955164803345,6.919094517126527,7.075640775156647,7.113879551635393,7.039920051392248,7.03373075291124,7.011903576919164,6.989095312366588,7.010435389156115,7.020674998443545,7.042168773394554,7.04781401619996,7.055798723476884,7.020417377664962,7.02325669528289,7.008791380563364,6.9741445521479,6.830336340078456,6.820379316965601,6.837125766596785,6.870306308030895,6.888485162030252,6.908119873009226,6.895284814409042,6.913024327852002,6.832413213836524,6.962408983386778,35.75648957988888
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q8IY84,MGC42105,NIM1,6.10132687226289,6.084984839131445,5.933989892754297,5.949009343698558,6.02304000885122,6.068623124042683,6.0662946777508715,5.995282968032012,5.9680268160284555,6.02529947442561,6.077335285841464,6.103658639116221,6.110215593030357,6.093789532172805,6.056912450027951,6.0336450031512046,6.06128161359309,6.089703721726807,6.129314892162238,6.108622782554127,6.093897888146787,6.1082541068673875,6.13428072396011,6.093492119087346,6.109457088059865,6.090481644015552,6.116058175718679,6.089479164507587,6.271718227800429,6.2979940942315364,6.264272433268265,6.256812357228632,6.245949532218965,6.21226046763949,6.22426610284979,6.2512033664669895,6.256244209987373,6.274857388671916,6.30706179921879,6.27788240178832,6.284397165159337,6.258003636775838,6.242197261224023,6.100377505275103,6.078807554046767,6.097590092002272,6.087588430002223,6.12671877521051,6.1439740042878475,6.14728075106209,6.158118383394206,6.099354047342579,6.3234020841851715,35.058866485936186
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q8TBX8,PIP4K2C,PIP5K2C,7.23533654536426,6.788550823182129,6.63303388212142,6.61559098070996,6.580396464933354,6.5573308291111285,6.493984610666682,6.430817515583346,6.3355672916296415,6.379020362466677,6.435344265878797,6.45288992239356,6.4662192079786704,6.443481720666438,6.379191339288675,6.330812255583133,6.362642062948659,6.320210197007067,6.37936173216459,6.37494468055636,6.37801874338701,6.377083573233055,6.4140706352664,6.348062820750941,6.379076290804593,6.335362746813405,6.367701571005501,6.337024000990983,6.509937345784397,6.528950589704621,6.49867815529926,6.5006925098211585,6.514077616655063,6.45971752846427,6.486634950508148,6.505346543657136,6.520600274189761,6.55968526697424,6.56826937294926,6.538651416650528,6.552199757707832,6.484034467703168,6.509758643862018,6.344350956800174,6.328083046649059,6.31457518259147,6.294701766685269,6.33181393821266,6.3348255802899525,6.3346046634641535,6.33000457202368,6.246735253330916,6.624653776852974,35.3398368109307
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9BRS2,RIOK1,RIOK1,6.42788039732088,6.332872709660441,6.199581806440293,6.2858423976530675,6.340679529216288,6.385362524346907,6.3743173065830625,6.28583204951018,6.182690199564605,6.255372079608144,6.300180026916495,6.307581091112196,6.370802571411257,6.311481749360561,6.264809072736523,6.228470480690491,6.274679196313904,6.270432212296465,6.348105895438756,6.338799575666819,6.3196948339683985,6.368313177878926,6.383881996232016,6.340237524904647,6.347217161289053,6.338233087719248,6.369712306692609,6.334637390769316,6.508003222122098,6.532248293957937,6.479521924066764,6.466006004564677,6.4524908290086245,6.412726771736307,6.42850488111527,6.454388714847271,6.479133802830178,6.4966597974925415,6.526377815505554,6.497978165792915,6.488586015407722,6.459769020285407,6.41713204697481,6.273872409757258,6.267603673984874,6.2961319854199855,6.332000409113178,6.350998817256653,6.365715025067742,6.364887075046387,6.436163799065086,6.350852956775372,6.472817844383384,35.213357212452024
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9C098,DCLK3,DCAMKL3,6.92946377933079,6.616584438665395,6.35138962577693,6.398197201224015,6.426680774434036,6.445931412028363,6.446986996024312,6.363987030896272,6.322873138574464,6.353690694717018,6.4014962679245615,6.427633657592728,6.477460837854826,6.409899686356541,6.339081940599438,6.287241413061973,6.34000917780032,6.329613735144746,6.402421921242391,6.361347950180272,6.3771790001716875,6.418900000163883,6.4729599436350185,6.421351030264082,6.416277426118117,6.383892534667924,6.4198097111617045,6.384969057562411,6.557323331439569,6.578317092833194,6.520135332477931,6.510040478337996,6.504208409922541,6.462923132103387,6.478318899757576,6.490068666172697,6.493635066811466,6.521204644000639,6.534692199282673,6.491690084800607,6.5112934680981525,6.486369781388926,6.461644251794076,6.308211822203435,6.292682815043358,6.334159949498938,6.319010932339386,6.365107829582315,6.3754037106112476,6.368589957579022,6.396656821155904,6.312105728441368,6.519501412810399,35.051417563145016
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9H2G2,SLK,SLK,6.33065424027723,6.520896181638615,6.649930787759077,6.708676910292848,6.6602373836314035,6.61923567802617,6.575065338308145,6.561616314769627,6.516455279795224,6.516650851815702,6.5740409198324565,6.607481456709949,6.662284243039953,6.599665183462107,6.633611704564633,6.664439910529343,6.632525472356127,6.624981482003008,6.726619359108113,6.681933263652708,6.6397570764787694,6.658512754820643,6.722280635045832,6.664520742249112,6.673614735300245,6.6640064759274535,6.697875050893104,6.657351952876726,6.811650713122357,6.7813395114493895,6.781917719278848,6.777500368676384,6.789298301027627,6.743168923956007,6.763264668985835,6.792024635528309,6.8383760934792175,6.8676144173350275,6.883671073300796,6.836804208643276,6.830439837700757,6.822529449812192,6.778814470542605,6.631054758704826,6.616478764066941,6.579715969195921,6.623979316808773,6.650813631041924,6.641507101836987,6.635690341260247,6.603617981627694,6.515086866596391,6.648190850245516,35.393966069791155
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9H4B4,PLK3,PLK3,7.24389887833049,7.381851324165245,7.437234216110164,7.202258963912247,7.108908875661582,7.040995146384652,6.988156554043988,6.9601833910384885,6.945123125367545,6.923783612830791,6.932989738937083,6.950771832780372,6.932326045720344,6.965348144830798,6.854089801842078,6.765738751726948,6.77017439043108,6.750855697129353,6.8223240790172825,6.8028286950664185,6.767295900063255,6.783617313696744,6.828588647883842,6.787972695855001,6.769123173547586,6.699849936435619,6.703771149900967,6.6556893437501525,6.812996159482905,6.843122246006408,6.832303987529277,6.808220737918987,6.792267775923695,6.745501220953436,6.745135317497624,6.767656921840922,6.782689880194422,6.806567054399832,6.835782576081887,6.78544130252984,6.776831580516917,6.738536377956253,6.731377521547258,6.586267021708693,6.559019799004055,6.562158159895271,6.5956903927272865,6.632127051212135,6.651309131799643,6.64399007026365,6.67057850025848,6.580759682945817,6.640494047418537,35.52254894037838
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9NSY1,BMP2K,BIKE,6.56814346795872,6.61816182347936,6.40877454898624,6.545367534608565,6.5906171931273665,6.611476519272805,6.640101873662404,6.533550111329604,6.460392287848537,6.476322289063683,6.526594399148803,6.54994254037219,6.612465534958945,6.5343606213433105,6.537729153253757,6.546301618675397,6.545069024792319,6.548074381859413,6.624006266761549,6.6112642934234715,6.587445200069973,6.627294309157701,6.650720621803019,6.5801136616945914,6.561993758437989,6.543845348402053,6.559009576239014,6.521569193643705,6.691754600759439,6.705199842298252,6.692227145014485,6.692159890482782,6.695127026301805,6.634193468636296,6.655435312389545,6.671606150071976,6.696561781265759,6.7301383659692915,6.743143920688027,6.714220221320827,6.715952679337391,6.674543027774497,6.659668379762063,6.4916208467671845,6.477745561283469,6.4867706273425245,6.5222936361863,6.550597581265753,6.569918820423594,6.564372018215122,6.5552666845246295,6.525357709822233,6.619743281335021,35.62387300823085
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9NYY3,PLK2,PLK2,7.29666951507188,7.41279845403594,7.36286563602396,7.207443983054228,7.157670206079506,7.115455105066255,7.103483161485362,7.058691778799691,7.030211803377504,7.004901393039753,7.027192084581594,7.046790847710765,7.029922714194552,7.052269946614688,7.024438750173709,7.0045864532878515,6.996586103156633,6.9745793044812645,7.055597954719093,7.0217500819831375,7.007700078079179,7.02196702907558,7.058191636507076,6.983317829840598,6.983737950829677,6.912964257395432,6.922918747862267,6.8860779005007124,7.036893403931722,7.06137298265178,7.045351846747619,7.013823976536756,7.014246855688408,6.957960282136318,6.96301307407528,6.983241609927607,6.976639643420972,6.982757768594105,6.999172943758358,6.9598809594643996,6.947468977526244,6.893388727008797,6.862000986472249,6.714596713768285,6.692334353462323,6.712669976213142,6.732560200740521,6.752106029891761,6.737149008873562,6.72828512303609,6.745377571604011,6.654120310611625,6.865225210411406,35.50849988394212
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9P2K8,EIF2AK4,"GCN2(Kin.Dom.2,S808G)",6.45877728847007,6.389070963235035,6.296713975490023,6.46658709930821,6.5098063417809815,6.543084618150818,6.5092721012721295,6.446460372988113,6.373353809322768,6.447273928390491,6.523820280354991,6.542373128379624,6.617673092273499,6.535191713559858,6.507837265989201,6.4884021243648755,6.450967706354609,6.457325110446019,6.482344126106756,6.466129684801418,6.483247318858493,6.523558286183107,6.553385604175146,6.500565240697654,6.501117542061226,6.476811856292204,6.511996613466566,6.473676750067128,6.6434063448924,6.637141008172191,6.631066340586597,6.611157392443266,6.61678634576884,6.572189804674637,6.593204581683933,6.614157884943066,6.651263478279994,6.681990834114732,6.693690358881021,6.673781523908995,6.68298627942341,6.612559189570641,6.587970040799608,6.432758485594658,6.412956801470331,6.385162116655759,6.408019747131169,6.427315385732602,6.459157118676835,6.455933587323298,6.448954497375783,6.371478764799002,6.450680335274493,35.200339207985145
CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3)cc2C,WQQPBXGJFFKXKX-UHFFFAOYSA-N,TPKI-31,Q9Y6R4,MAP3K4,MAP3K4,5.04359452608189,5.396994541540945,5.412996361027297,5.629464335368633,5.776634891471782,5.860010184559818,5.935196015336987,5.878424647794864,5.864152753595435,5.894483708235891,5.985714007487173,6.022766432580393,6.07397163961267,6.020506281520371,5.993817429419012,5.979464683830324,5.947942158323859,5.95443428002809,6.052926491026611,6.01531678147528,5.990054077595505,6.031617528613891,6.063966983891548,6.00512060063332,5.999573791700044,5.9694679592257875,5.987100431106314,5.9677744282469565,6.155608827272924,6.202693582163794,6.1615938761412545,6.171691333136841,6.178092467943697,6.13236559088525,6.145923974002814,6.165339581225492,6.191464815965386,6.220417531334718,6.252378645915879,6.220942519892982,6.24990128770047,6.205954225239279,6.176798202547585,6.020895732452327,6.006527716175609,6.015085381041356,6.011689830359625,6.067932042227133,6.090374204630661,6.094465554238048,6.0867309355274974,6.083132830130477,6.1777025503166945,35.023061178655276
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,O00506,STK25,YSK1,5.86940240920767,5.801863902103835,5.66357593473589,5.767906893906635,5.875329842723588,5.945397868936324,6.003108030516849,5.922741357952242,5.885424095957549,5.921092386361794,5.99214139669254,6.009047901062732,6.022435917673291,5.992502936803552,5.963968741016648,5.945751319703108,6.018142822231841,6.0312263198856275,6.105696372102173,6.080215935997065,6.058696129521014,6.07448916908824,6.113060509562665,6.071040380470995,6.063930513064503,6.072399709469653,6.098043275785591,6.086557860049032,6.2672475545301,6.238663952523221,6.226674273104196,6.23783054581969,6.235703854094221,6.202315681012427,6.206505632983501,6.249861408803032,6.241668671723797,6.284459180362645,6.3030638244559105,6.270356515869513,6.290068071580012,6.252679134391385,6.209609385393083,6.072904544551251,6.069598688005668,6.093531331744675,6.078585536367128,6.0970629418594795,6.08526684916847,6.089430451945101,6.093559266612844,6.024096320334176,6.366451314290135,28.034586036149207
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,O14965,AURKA,AURKA,8.19646317857716,7.3817334622885795,7.24315564152572,7.0649597572601905,7.0941789804052,7.118206633671,7.124007471718,7.12440342837825,7.035627325225111,7.0638523227025996,7.093511929729637,7.088120737198592,7.057602404183315,6.99726428666832,6.907924760890432,6.83087767583478,6.888154267493797,6.947451950799698,6.962104266915502,6.915662728569727,6.896896117161646,6.911484111836116,6.9610252374084585,6.926710816258037,6.905779339871727,6.8644720564304285,6.874000969155227,6.830965081180801,6.991019112864222,6.971896167164825,6.949693337146104,6.9596357328602885,6.960620868522687,6.928794447988793,6.931433643760541,6.940586442899197,6.955252281863776,6.9478237744463085,6.944367872537429,6.910394095573992,6.916391685925847,6.876161004163753,6.8345229503349465,6.668013507926453,6.655474885528088,6.658476331494868,6.674571787611999,6.667066117036749,6.68362673913804,6.675805584315279,6.642946651289489,6.553659215687769,6.688801004071018,28.340702617115443
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,O75716,STK16,STK16,7.35244701889107,6.908108041945535,6.572405361297023,6.694305409192517,6.705542481498682,6.727072626248901,6.71402249392763,6.647408538436676,6.585238700832601,6.630087330749341,6.652499637044856,6.674084704563256,6.71390482228916,6.681015728195437,6.625496852982407,6.580292837171007,6.63757120857906,6.628056035658001,6.688997801991791,6.680932011892201,6.670635249421144,6.6811248426292735,6.717966997297566,6.639575014806631,6.641876242893698,6.626765969412603,6.640465748323248,6.610302586561918,6.776706738749438,6.743667564819241,6.725217013618623,6.735949685068041,6.718638683524458,6.657013525237868,6.663001807373929,6.682500224519043,6.698045622215015,6.724556290051462,6.742920180050143,6.7145890845738885,6.7266108483647695,6.7030618820899575,6.683566116786822,6.554124344344815,6.543397574470485,6.53153625763417,6.586860017429188,6.610350496232747,6.6213380922279965,6.615388118763437,6.638615802709252,6.549411652657151,6.940413376191922,28.309225081591144
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,P22607,FGFR3,FGFR3,6.87620002244591,6.725075483222955,6.555716988815303,6.45267015251257,6.607535288948544,6.71098278245712,6.744908456391817,6.75794066184284,6.704696143860302,6.785024329474272,6.839579663158429,6.871362237431738,6.955565185090834,6.8747861499588865,6.807770846628294,6.754757456214025,6.783041967987383,6.754121205599195,6.780972638093974,6.735620621189275,6.731191332370739,6.761733935444796,6.777677807816761,6.7426195211807824,6.725332470840373,6.721783657205943,6.743235869902019,6.7018451989595285,6.864989019685062,6.857715926578942,6.807423116710209,6.825489191188014,6.820773494573193,6.791269185783876,6.789307971904337,6.802408706372332,6.802483247317512,6.854649477651262,6.865926970531999,6.832454200343698,6.847902724725559,6.845416655525962,6.863288408469932,6.703507505218722,6.681350702880528,6.663801883252691,6.642660938077102,6.656826460200495,6.671807097747424,6.663105595892476,6.655985878325956,6.566447688358149,6.678025071596675,28.008437161045997
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,P51813,BMX,BMX,6.62509278436524,6.626797400682619,6.37253160045508,6.376370638441328,6.422143659835644,6.441075649863037,6.459564628454031,6.424923578022278,6.344806069353136,6.360422732417822,6.420232665834384,6.463440680549275,6.517102593660869,6.465064233131542,6.439616324256106,6.4274744039901,6.486688283169656,6.461142508938009,6.485616481362324,6.4403078422942075,6.444036357756388,6.466218764222007,6.489957861429746,6.438161126751748,6.448596021589977,6.434279663686323,6.449624972438682,6.424467892718591,6.604858827452433,6.584431141083657,6.5470393256460655,6.569476377969625,6.574179464806762,6.5308358913206925,6.535138194425816,6.544651464688446,6.55397882596963,6.567879356865166,6.600061032330163,6.559562332246908,6.569120994875033,6.5524067134536,6.5277312782836026,6.376551193339089,6.364213889042665,6.398054182759129,6.413468825274892,6.420371433081665,6.441414618120815,6.4391127432983986,6.461875238527841,6.376069945479229,6.531183323866413,27.772312138458144
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,P52564,MAP2K6,MEK6,5.90335928384059,5.800171295920295,5.692114197280197,5.816284597725137,5.882410382913832,5.915043485761527,5.954588987795595,5.894534664321145,5.84839014606324,5.860006731456916,5.932628119506288,5.962506577144043,6.025638071209886,5.979160849480121,5.958287126181446,5.946772618295106,6.020722370769498,6.02651883444897,6.09432743342534,6.069368544254073,6.04467956595626,6.064590662958248,6.115515099351368,6.056035676449241,6.061016401839373,6.059671947199678,6.077538219525615,6.05718273762765,6.240434436330144,6.213927765076008,6.219993071579785,6.207910475592917,6.218274178862234,6.171365663482409,6.178520558811483,6.197939874507845,6.189407981838272,6.209199192842528,6.2095784545645145,6.176905883925402,6.200880586756489,6.172243031303487,6.140367782702543,6.0010118681186855,5.990745722160493,5.998071184722221,6.024631998728131,6.034130582087962,6.053144447759636,6.058136320804444,6.060917961572984,6.025277391360075,6.375363044353281,27.909548240910258
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,P53350,PLK1,PLK1,8.65004502846295,8.466815571231475,8.047210380820983,7.828059217203292,7.770657976311718,7.733574630259765,7.70073045450837,7.674708850819823,7.647274756284288,7.641812320655859,7.635442682414417,7.671200723193431,7.691040342332397,7.784491289694376,7.674073763714751,7.587583428482579,7.586450419273192,7.5661354073135705,7.642858455823383,7.564189198032214,7.579299236221155,7.549857389120194,7.5934337200280115,7.594360048647696,7.565945369919069,7.574514730351024,7.547725999597282,7.500879802962689,7.632341189067423,7.617332459938027,7.582644202489524,7.590122645238981,7.577103779231806,7.507496659673844,7.505483143683163,7.505706804962612,7.476827097556066,7.486947376567748,7.495645905373704,7.444918707239361,7.4425488607213275,7.408331934793377,7.388158130145505,7.234423003232094,7.216553216493603,7.202994766135046,7.215783144259833,7.1845639391710865,7.201458042453309,7.183327859904243,7.2189488822590615,7.149353666332388,7.245753238665739,28.599282461819893
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,Q13873,BMPR2,BMPR2,5.86002240707165,6.010515649535825,5.885010433023884,6.037394660125372,6.14999043353379,6.216230277944825,6.302722238238421,6.196610405333619,6.141861026963217,6.154993424266895,6.2208672947880865,6.24639034077475,6.285858372561307,6.217198257131321,6.188843613322566,6.171908299989906,6.195373884048613,6.181757114657024,6.21922171251718,6.211098224391321,6.196155451801258,6.2305394903557465,6.25119938207941,6.185847454405932,6.164196126444237,6.170163372372107,6.191499565987955,6.172918844080827,6.355439504629763,6.3203510661504465,6.276387989480822,6.289294224184546,6.285139269175506,6.236263958314137,6.2439164680765895,6.268278385282337,6.27520022367862,6.313474507266025,6.346932486566897,6.327548052852724,6.3540594296124135,6.3313927080638726,6.288846325958161,6.149436646708902,6.137115510115371,6.146548585982428,6.1399054666211,6.16617360273316,6.174947978187586,6.177408793403833,6.20922430725866,6.160950186048609,6.269309748575994,27.76169217815125
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,Q8IY84,MGC42105,NIM1,6.56886603378446,6.28554397939223,6.04202931959482,6.056030454043983,6.085455790231426,6.104993283526188,6.070241100165304,5.9965466376446415,5.976548344573015,6.033256860115713,6.073526209196102,6.104824409018437,6.129046756632403,6.124248612029899,6.086804724561239,6.059666323026162,6.119374716172492,6.14958216027402,6.181881460680651,6.156247472646618,6.142240450139636,6.138048275133289,6.164233597953581,6.122830511836779,6.140314403026774,6.154525184143693,6.1775319810272595,6.159653981047905,6.340324292046253,6.3383595358799,6.3076732438870105,6.299175330015542,6.291722105941641,6.2566869479322405,6.259154246562748,6.277277253826616,6.264138939664323,6.2824696465152625,6.30500854275846,6.282660469339499,6.289841450575121,6.25706822913604,6.222914605285523,6.087390797259934,6.071509357320823,6.0671573778138495,6.1061819415624905,6.122649651113273,6.1351996847640216,6.138261078868742,6.129667724381119,6.05025103737379,6.2807786970459825,27.69070740078476
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,Q8NI60,CABC1,ADCK3,6.72937528965044,6.60481526932522,6.19454351288348,6.2265472524718195,6.194003686185832,6.159582546821526,6.094289997275594,6.007481169491145,5.942907150658796,5.975858335592916,6.027592486902651,6.066123107977667,6.111748310133231,6.056902809156343,6.022833421879253,6.0031477080118,6.091608497191777,6.09493776784779,6.127906161908433,6.120697628813011,6.111288217917153,6.094258208011828,6.124479807663488,6.063361050752355,6.060136364949935,6.033769780868515,6.066219344540051,6.051718877517653,6.235067674844631,6.200240146138465,6.160189331556708,6.1548921649455615,6.18194702011192,6.13610682530023,6.145681473148795,6.16601298566912,6.173910408241566,6.212495386972051,6.222163453972768,6.191720625648449,6.229754188437511,6.1971333382420175,6.190265455222777,6.053184447358148,6.051957844083522,6.058398564864316,6.090174661654436,6.096001397869969,6.115325334648133,6.1167809883751705,6.122334302328598,6.052068663494543,6.277257122673892,27.785965625119747
COc1cc(Nc2ncc3N(C)C(=O)C(F)(F)CN(C4CCCC4)c3n2)ccc1C(=O)NC5CCN(C)CC5,JMBATVPHKFZTAF-UHFFFAOYSA-N,TPKI-30,Q8TBX8,PIP4K2C,PIP5K2C,7.29536607417013,6.8504028410850655,6.654935227390044,6.65800852987646,6.610846917420144,6.58296464785012,6.531081698157245,6.45773832963759,6.367528004122303,6.397507463710072,6.4346159942818835,6.454907126254963,6.482101245158428,6.467746047313887,6.405811844159628,6.359494416399651,6.42420878270681,6.379795229334209,6.418330105053462,6.404868562300789,6.410622440286465,6.391854265727989,6.431880602000685,6.366874828614038,6.383932859992301,6.3684025384823055,6.39990365187185,6.377506137849409,6.549799684820119,6.5146984855330246,6.490436934655353,6.493818983572373,6.520391640263261,6.4658555474835255,6.480069914698282,6.499885358956732,6.504781257668648,6.539035040361577,6.560924231634358,6.535290772843498,6.539311300335121,6.538385082447651,6.56101134011614,6.405610276255622,6.3924980034499415,6.378068155548856,6.399716781792497,6.4133217113384875,6.4290470029438245,6.425008902144947,6.414714609946027,6.329816252062449,6.707034756740517,28.151507323533284
